#EntrezID	Name	Score
7430	EZR	1.000000
6812	STXBP1	1.000000
5879	RAC1	1.000000
1794	DOCK2	1.000000
8976	WASL	1.000000
9378	NRXN1	1.000000
5217	PFN2	1.000000
9223	MAGI1	1.000000
399665	FAM102A	1.000000
348	APOE	1.000000
4659	PPP1R12A	1.000000
5518	PPP2R1A	1.000000
914	CD2	1.000000
55274	PHF10	1.000000
5590	PRKCZ	1.000000
1499	CTNNB1	1.000000
51257	MARCH2	1.000000
10451	VAV3	1.000000
10023	FRAT1	1.000000
6199	RPS6KB2	1.000000
10445	MCRS1	1.000000
4690	NCK1	1.000000
5290	PIK3CA	1.000000
2260	FGFR1	1.000000
6093	ROCK1	1.000000
155435	RBM33	1.000000
5335	PLCG1	1.000000
394	ARHGAP5	1.000000
6237	RRAS	1.000000
23191	CYFIP1	1.000000
3108	HLA-DMA	1.000000
816	CAMK2B	1.000000
80055	PGAP1	1.000000
28964	GIT1	1.000000
3909	LAMA3	1.000000
1006	CDH8	1.000000
1869	E2F1	1.000000
5058	PAK1	1.000000
3655	ITGA6	1.000000
2889	RAPGEF1	1.000000
5329	PLAUR	1.000000
53358	SHC3	1.000000
56647	BCCIP	1.000000
8573	CASK	1.000000
1397	CRIP2	1.000000
7040	TGFB1	1.000000
6513	SLC2A1	1.000000
3611	ILK	1.000000
923	CD6	1.000000
23483	TGDS	1.000000
388	RHOB	1.000000
64398	MPP5	1.000000
7791	ZYX	1.000000
23761	PISD	1.000000
55740	ENAH	1.000000
8545	CGGBP1	1.000000
818	CAMK2G	1.000000
3690	ITGB3	1.000000
3192	HNRNPU	1.000000
2137	EXTL3	1.000000
9564	BCAR1	1.000000
9931	HELZ	1.000000
1978	EIF4EBP1	1.000000
5792	PTPRF	1.000000
5797	PTPRM	1.000000
4015	LOX	1.000000
9019	MPZL1	1.000000
1284	COL4A2	1.000000
8991	SELENBP1	1.000000
8581	LY6D	1.000000
8658	TNKS	1.000000
79716	NPEPL1	1.000000
57863	CADM3	1.000000
3082	HGF	1.000000
2066	ERBB4	1.000000
390	RND3	1.000000
5817	PVR	1.000000
2043	EPHA4	1.000000
3912	LAMB1	1.000000
1839	HBEGF	1.000000
26232	FBXO2	1.000000
64397	ZNF106	1.000000
56144	PCDHA4	1.000000
1364	CLDN4	1.000000
5127	CDK16	1.000000
441151	TMEM151B	1.000000
1000	CDH2	1.000000
293	SLC25A6	1.000000
3936	LCP1	1.000000
7039	TGFA	1.000000
79729	SH3D21	1.000000
23401	FRAT2	1.000000
8835	SOCS2	1.000000
3691	ITGB4	1.000000
57125	PLXDC1	1.000000
8646	CHRD	1.000000
7456	WIPF1	1.000000
6271	S100A1	1.000000
