#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
57502	NLGN4X	Positive	0.852457	Positive	0.892463	0.760786	NO	4
1950	EGF	Positive	0.770767	Positive	0.874636	0.674141	NO	9
57644	MYH7B	Unlabeled	0.647596	Positive	0.944925	0.611930	NO	3
5294	PIK3CG	Positive	0.723776	Positive	0.801770	0.580301	NO	16
3791	KDR	Positive	0.730399	Positive	0.786313	0.574322	NO	83
5649	RELN	Positive	0.754182	Positive	0.741482	0.559212	NO	170
1301	COL11A1	Positive	0.724678	Positive	0.769246	0.557456	NO	128
22871	NLGN1	Positive	0.738149	Positive	0.742029	0.547728	NO	120
22798	LAMB4	Positive	0.758939	Positive	0.719631	0.546156	NO	85
22854	NTNG1	Positive	0.741321	Positive	0.733547	0.543794	NO	1091
29119	CTNNA3	Positive	0.743244	Positive	0.729739	0.542374	NO	214
9378	NRXN1	Positive	0.745331	Positive	0.722042	0.538161	NO	1155
3479	IGF1	Positive	0.721770	Positive	0.745373	0.537988	NO	376
1133	CHRM5	Positive	0.744710	Positive	0.720357	0.536458	NO	272
54413	NLGN3	Positive	0.737930	Positive	0.724141	0.534365	NO	284
3082	HGF	Positive	0.720250	Positive	0.734890	0.529305	NO	471
2321	FLT1	Positive	0.722308	Positive	0.732499	0.529090	NO	455
3690	ITGB3	Positive	0.718677	Positive	0.735843	0.528834	NO	603
3123	HLA-DRB1	Positive	0.673211	Positive	0.782187	0.526577	NO	92
26047	CNTNAP2	Positive	0.723849	Positive	0.726589	0.525941	NO	726
4897	NRCAM	Positive	0.717574	Positive	0.732588	0.525686	NO	864
2066	ERBB4	Positive	0.727738	Positive	0.720958	0.524669	NO	1449
3084	NRG1	Positive	0.723118	Positive	0.725273	0.524458	NO	996
816	CAMK2B	Positive	0.728733	Positive	0.716953	0.522467	NO	2850
9379	NRXN2	Positive	0.722715	Positive	0.722307	0.522022	NO	791
5175	PECAM1	Positive	0.673837	Positive	0.768054	0.517543	NO	173
5579	PRKCB	Positive	0.686332	Positive	0.735174	0.504573	NO	134
4233	MET	Positive	0.686212	Positive	0.732186	0.502434	NO	803
596	BCL2	Positive	0.701047	Positive	0.714976	0.501232	NO	723
23705	CADM1	Positive	0.690540	Positive	0.725849	0.501227	NO	625
9073	CLDN8	Unlabeled	0.568045	Positive	0.881188	0.500554	NO	5
57689	LRRC4C	Unlabeled	0.593159	Positive	0.841676	0.499248	NO	9
10458	BAIAP2	Positive	0.693276	Positive	0.711980	0.493599	NO	1510
115677	NOSTRIN	Positive	0.887774	Unlabeled	0.551497	0.489605	NO	2
440097	DBX2	Unlabeled	0.693461	Unlabeled	0.697111	0.483420	NO	2
4624	MYH6	Unlabeled	0.512569	Positive	0.937985	0.480782	NO	3
3912	LAMB1	Positive	0.660887	Positive	0.725577	0.479525	NO	611
1496	CTNNA2	Unlabeled	0.606575	Positive	0.786323	0.476964	NO	23
7040	TGFB1	Positive	0.668901	Positive	0.709112	0.474326	NO	1041
151531	UPP2	Positive	0.883621	Unlabeled	0.533667	0.471560	NO	3
3105	HLA-A	Positive	0.649713	Positive	0.717412	0.466112	NO	494
3106	HLA-B	Positive	0.649321	Positive	0.717241	0.465720	NO	672
83473	KATNAL2	Positive	0.993028	Unlabeled	0.468755	0.465487	NO	1
3266	ERAS	Unlabeled	0.655972	Unlabeled	0.709296	0.465278	NO	2
5595	MAPK3	Positive	0.662700	Positive	0.694574	0.460294	NO	293
4478	MSN	Positive	0.644507	Positive	0.712567	0.459254	NO	607
154664	ABCA13	Positive	1.000000	Unlabeled	0.459077	0.459077	NO	1
3681	ITGAD	Unlabeled	0.574963	Positive	0.797982	0.458810	NO	18
7422	VEGFA	Positive	0.659479	Positive	0.695693	0.458795	NO	824
85366	MYLK2	Unlabeled	0.527331	Positive	0.867125	0.457262	NO	4
129684	CNTNAP5	Positive	0.997825	Unlabeled	0.455787	0.454796	NO	1
57628	DPP10	Positive	0.866119	Unlabeled	0.525090	0.454790	NO	5
4622	MYH4	Unlabeled	0.514855	Positive	0.882611	0.454417	NO	5
1128	CHRM1	Unlabeled	0.545249	Positive	0.819094	0.446610	NO	8
5605	MAP2K2	Positive	0.648543	Positive	0.688214	0.446337	NO	1051
151126	ZNF385B	Positive	0.981461	Unlabeled	0.454449	0.446024	NO	1
10178	TENM1	Unlabeled	0.665239	Unlabeled	0.667221	0.443862	NO	1
375612	LHFPL3	Positive	0.925226	Unlabeled	0.479058	0.443237	NO	3
3676	ITGA4	Positive	0.643157	Positive	0.684896	0.440495	NO	58
3809	KIR2DS4	Positive	0.939736	Unlabeled	0.467031	0.438886	NO	2
91807	MYLK3	Unlabeled	0.461835	Positive	0.948380	0.437996	NO	3
3381	IBSP	Unlabeled	0.533824	Positive	0.816076	0.435641	NO	10
1499	CTNNB1	Positive	0.637651	Positive	0.682244	0.435034	NO	100
207	AKT1	Positive	0.640689	Positive	0.676984	0.433737	NO	799
5021	OXTR	Positive	0.781408	Unlabeled	0.554069	0.432954	NO	26
6401	SELE	Unlabeled	0.507183	Positive	0.852161	0.432201	NO	6
5295	PIK3R1	Positive	0.636846	Positive	0.677368	0.431379	NO	746
8218	CLTCL1	Positive	0.770714	Unlabeled	0.557812	0.429913	NO	10
5894	RAF1	Positive	0.639311	Positive	0.671655	0.429396	NO	324
55799	CACNA2D3	Unlabeled	0.633085	Unlabeled	0.678139	0.429320	NO	1
53942	CNTN5	Positive	0.821848	Unlabeled	0.522067	0.429060	NO	9
222008	VSTM2A	Unlabeled	0.636134	Unlabeled	0.668662	0.425359	NO	1
8573	CASK	Positive	0.639680	Positive	0.661796	0.423338	NO	927
324	APC	Positive	0.642156	Positive	0.657076	0.421945	NO	1123
9087	TMSB4Y	Unlabeled	0.501375	Positive	0.838428	0.420366	NO	6
170572	HTR3C	Positive	0.903411	Unlabeled	0.464593	0.419719	NO	3
1132	CHRM4	Unlabeled	0.566135	Positive	0.740277	0.419097	NO	27
4922	NTS	Positive	0.857212	Unlabeled	0.488735	0.418949	NO	10
5063	PAK3	Unlabeled	0.558687	Positive	0.749880	0.418948	NO	114
7124	TNF	Positive	0.757209	Unlabeled	0.553132	0.418837	NO	18
4685	NCAM2	Unlabeled	0.556427	Positive	0.750569	0.417637	NO	107
1131	CHRM3	Unlabeled	0.543579	Positive	0.765765	0.416254	NO	32
3265	HRAS	Positive	0.632706	Positive	0.655559	0.414776	NO	1232
6863	TAC1	Positive	0.813621	Unlabeled	0.508587	0.413797	NO	23
7122	CLDN5	Unlabeled	0.515530	Positive	0.802520	0.413723	NO	36
5604	MAP2K1	Positive	0.620163	Positive	0.662915	0.411116	NO	1090
7448	VTN	Unlabeled	0.536665	Positive	0.765950	0.411059	NO	41
1493	CTLA4	Unlabeled	0.527704	Positive	0.778807	0.410979	NO	16
152330	CNTN4	Positive	0.749413	Unlabeled	0.547018	0.409942	NO	18
361	AQP4	Positive	0.774986	Unlabeled	0.528885	0.409878	NO	19
10666	CD226	Unlabeled	0.522920	Positive	0.783009	0.409451	NO	15
1740	DLG2	Positive	0.780016	Unlabeled	0.524172	0.408862	NO	129
952	CD38	Positive	0.821104	Unlabeled	0.497571	0.408557	NO	5
200150	PLD5	Positive	0.859612	Unlabeled	0.473477	0.407006	NO	5
2277	VEGFD	Unlabeled	0.520008	Positive	0.781567	0.406421	NO	18
1129	CHRM2	Unlabeled	0.553438	Positive	0.734356	0.406421	NO	101
1007	CDH9	Positive	0.837195	Unlabeled	0.485050	0.406082	NO	6
53358	SHC3	Unlabeled	0.551384	Positive	0.736280	0.405973	NO	258
721	C4B	Positive	0.748334	Unlabeled	0.542225	0.405766	NO	15
5747	PTK2	Positive	0.624550	Positive	0.648989	0.405326	NO	1320
29851	ICOS	Unlabeled	0.492053	Positive	0.822102	0.404518	NO	10
2565	GABRG1	Positive	0.794097	Unlabeled	0.508587	0.403868	NO	12
4621	MYH3	Unlabeled	0.431565	Positive	0.934125	0.403136	NO	2
22986	SORCS3	Positive	0.769199	Unlabeled	0.523871	0.402961	NO	83
23562	CLDN14	Unlabeled	0.535704	Positive	0.752086	0.402896	NO	36
4543	MTNR1A	Positive	0.848960	Unlabeled	0.474546	0.402871	NO	4
6328	SCN3A	Positive	0.788225	Unlabeled	0.510853	0.402667	NO	20
5728	PTEN	Positive	0.621177	Positive	0.647934	0.402482	NO	945
4633	MYL2	Unlabeled	0.538326	Positive	0.747187	0.402230	NO	46
1311	COMP	Unlabeled	0.510613	Positive	0.787114	0.401910	NO	43
6263	RYR3	Positive	0.766558	Unlabeled	0.523649	0.401407	NO	90
9075	CLDN2	Unlabeled	0.400536	Positive	1.000000	0.400536	NO	1
57144	PAK5	Unlabeled	0.545458	Positive	0.734114	0.400428	NO	217
9542	NRG2	Unlabeled	0.539663	Positive	0.738724	0.398662	NO	131
