#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
9378	NRXN1	Positive	1.000000	Positive	0.950607	0.950607	NO	1155
2066	ERBB4	Positive	0.989121	Positive	0.952656	0.942292	NO	1449
22854	NTNG1	Positive	0.990382	Positive	0.943618	0.934543	NO	1091
26047	CNTNAP2	Positive	0.982551	Positive	0.950370	0.933787	NO	726
4233	MET	Positive	0.954915	Positive	0.973094	0.929223	NO	803
3084	NRG1	Positive	0.961179	Positive	0.963169	0.925777	NO	996
3690	ITGB3	Positive	0.962453	Positive	0.960296	0.924240	NO	603
4897	NRCAM	Positive	0.965380	Positive	0.957288	0.924147	NO	864
816	CAMK2B	Positive	0.968923	Positive	0.953592	0.923957	NO	2850
3082	HGF	Positive	0.953736	Positive	0.962804	0.918262	NO	471
4478	MSN	Positive	0.923575	Positive	0.991560	0.915780	NO	607
3912	LAMB1	Positive	0.934520	Positive	0.977151	0.913167	NO	611
3479	IGF1	Positive	0.952289	Positive	0.957960	0.912254	NO	376
2321	FLT1	Positive	0.947590	Positive	0.959885	0.909578	NO	455
7040	TGFB1	Positive	0.937931	Positive	0.969716	0.909527	NO	1041
9379	NRXN2	Positive	0.958798	Positive	0.947374	0.908340	NO	791
596	BCL2	Positive	0.948163	Positive	0.950586	0.901310	NO	723
10458	BAIAP2	Positive	0.947932	Positive	0.950541	0.901048	NO	1510
7422	VEGFA	Positive	0.937973	Positive	0.960231	0.900670	NO	824
23705	CADM1	Positive	0.944945	Positive	0.950405	0.898080	NO	625
8573	CASK	Positive	0.938136	Positive	0.951703	0.892826	NO	927
207	AKT1	Positive	0.940957	Positive	0.947211	0.891284	NO	799
324	APC	Positive	0.945526	Positive	0.942200	0.890874	NO	1123
3106	HLA-B	Positive	0.919399	Positive	0.967445	0.889468	NO	672
5604	MAP2K1	Positive	0.932945	Positive	0.952082	0.888240	NO	1090
5649	RELN	Positive	0.955218	Positive	0.929381	0.887762	NO	170
5295	PIK3R1	Positive	0.939130	Positive	0.944247	0.886771	NO	746
5747	PTK2	Positive	0.936673	Positive	0.946456	0.886520	NO	1320
54413	NLGN3	Positive	0.949411	Positive	0.933432	0.886211	NO	284
5605	MAP2K2	Positive	0.934858	Positive	0.946505	0.884848	NO	1051
3105	HLA-A	Positive	0.915883	Positive	0.965479	0.884266	NO	494
5728	PTEN	Positive	0.937423	Positive	0.942764	0.883769	NO	945
5290	PIK3CA	Positive	0.933394	Positive	0.945834	0.882836	NO	1435
1301	COL11A1	Positive	0.927075	Positive	0.947528	0.878429	NO	128
3123	HLA-DRB1	Positive	0.913150	Positive	0.956040	0.873008	NO	92
22871	NLGN1	Positive	0.941715	Positive	0.923698	0.869860	NO	120
1133	CHRM5	Positive	0.941452	Positive	0.923291	0.869235	NO	272
29119	CTNNA3	Positive	0.949528	Positive	0.915325	0.869127	NO	214
3791	KDR	Positive	0.917922	Positive	0.944559	0.867031	NO	83
5595	MAPK3	Positive	0.921161	Positive	0.940410	0.866269	NO	293
3265	HRAS	Positive	0.929250	Positive	0.927719	0.862083	NO	1232
5894	RAF1	Positive	0.928411	Positive	0.926495	0.860168	NO	324
5175	PECAM1	Positive	0.903432	Positive	0.950066	0.858321	NO	173
1499	CTNNB1	Positive	0.909150	Positive	0.925805	0.841696	NO	100
5579	PRKCB	Positive	0.914036	Positive	0.920236	0.841129	NO	134
22798	LAMB4	Positive	0.920386	Positive	0.906696	0.834510	NO	85
3676	ITGA4	Positive	0.902913	Positive	0.902740	0.815096	NO	58
