#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
2260	FGFR1	Positive	0.982152	Positive	0.983109	0.965563	NO	1659
7082	TJP1	Positive	0.976408	Positive	0.985674	0.962420	NO	846
1292	COL6A2	Positive	0.976173	Positive	0.985438	0.961958	NO	1092
3107	HLA-C	Positive	0.975445	Positive	0.981344	0.957248	NO	530
7422	VEGFA	Positive	0.980054	Positive	0.974441	0.955005	NO	824
4684	NCAM1	Positive	0.983131	Positive	0.968273	0.951940	NO	1082
4627	MYH9	Positive	0.967843	Positive	0.981165	0.949614	NO	390
5792	PTPRF	Positive	0.972632	Positive	0.975419	0.948724	NO	552
3084	NRG1	Positive	0.981339	Positive	0.963669	0.945686	NO	996
26047	CNTNAP2	Positive	0.987635	Positive	0.957081	0.945246	NO	726
1460	CSNK2B	Positive	1.000000	Positive	0.944966	0.944966	NO	926
3105	HLA-A	Positive	0.975812	Positive	0.966595	0.943215	NO	494
9378	NRXN1	Positive	0.989122	Positive	0.953282	0.942912	NO	1155
387	RHOA	Positive	0.976205	Positive	0.964376	0.941429	NO	727
324	APC	Positive	0.984591	Positive	0.954928	0.940213	NO	1123
5062	PAK2	Positive	0.986322	Positive	0.951486	0.938472	NO	1376
5155	PDGFB	Positive	0.974476	Positive	0.960574	0.936057	NO	1746
1398	CRK	Positive	0.971357	Positive	0.961182	0.933651	NO	330
23191	CYFIP1	Positive	0.973067	Positive	0.953941	0.928249	NO	646
5521	PPP2R2B	Positive	0.976797	Positive	0.950109	0.928064	NO	788
7148	TNXB	Positive	0.969953	Positive	0.955237	0.926535	NO	1371
3984	LIMK1	Positive	0.969508	Positive	0.955278	0.926150	NO	540
4629	MYH11	Positive	0.966602	Positive	0.957491	0.925513	NO	510
3108	HLA-DMA	Positive	0.980322	Positive	0.941479	0.922953	NO	171
3109	HLA-DMB	Positive	0.959136	Positive	0.960502	0.921251	NO	86
5595	MAPK3	Positive	0.966322	Positive	0.939376	0.907739	NO	293
3119	HLA-DQB1	Positive	0.962702	Positive	0.942362	0.907214	NO	182
3122	HLA-DRA	Positive	0.963759	Positive	0.939296	0.905255	NO	178
4609	MYC	Positive	0.969491	Positive	0.931516	0.903096	NO	555
5649	RELN	Positive	0.964697	Positive	0.933989	0.901017	NO	170
3123	HLA-DRB1	Positive	0.961968	Positive	0.936636	0.901014	NO	92
3115	HLA-DPB1	Positive	0.970281	Positive	0.927037	0.899487	NO	71
22871	NLGN1	Positive	0.957559	Positive	0.935382	0.895683	NO	120
3117	HLA-DQA1	Positive	0.959729	Positive	0.925175	0.887917	NO	133
929	CD14	Positive	0.952148	Positive	0.927183	0.882816	NO	126
85464	SSH2	Positive	0.954436	Positive	0.921484	0.879498	NO	168
29119	CTNNA3	Positive	0.951564	Positive	0.920115	0.875549	NO	214
5305	PIP4K2A	Positive	0.942336	Positive	0.927657	0.874165	NO	97
7122	CLDN5	Positive	0.939904	Positive	0.916027	0.860977	NO	36
1803	DPP4	Positive	0.935087	Positive	0.915458	0.856032	NO	33
56924	PAK6	Positive	0.936594	Positive	0.905006	0.847623	NO	44
90952	ESAM	Positive	0.934772	Positive	0.906463	0.847337	NO	48
1496	CTNNA2	Positive	0.936451	Positive	0.904718	0.847224	NO	23
1132	CHRM4	Positive	0.933597	Positive	0.905056	0.844957	NO	27
1128	CHRM1	Positive	0.934089	Positive	0.899130	0.839868	NO	8
10718	NRG3	Positive	0.928450	Positive	0.899020	0.834695	NO	8
1601	DAB2	Positive	0.973976	Unlabeled	0.154007	0.149999	NO	624
7052	TGM2	Positive	0.957896	Unlabeled	0.156504	0.149915	NO	420
4035	LRP1	Positive	0.981097	Unlabeled	0.152743	0.149856	NO	877
10410	IFITM3	Positive	0.975996	Unlabeled	0.152246	0.148592	NO	386
5376	PMP22	Positive	0.968343	Unlabeled	0.150875	0.146099	NO	558
1191	CLU	Positive	0.970893	Unlabeled	0.150084	0.145715	NO	549
780	DDR1	Positive	0.987115	Unlabeled	0.145394	0.143521	NO	1665
6892	TAPBP	Positive	0.989072	Unlabeled	0.143141	0.141577	NO	782
5587	PRKD1	Positive	0.974486	Unlabeled	0.142474	0.138839	NO	785
1500	CTNND1	Positive	0.984669	Unlabeled	0.138989	0.136858	NO	1081
53827	FXYD5	Positive	0.974339	Unlabeled	0.140404	0.136801	NO	747
2869	GRK5	Positive	0.969697	Unlabeled	0.138866	0.134658	NO	546
5740	PTGIS	Positive	0.979043	Unlabeled	0.137444	0.134563	NO	1123
1501	CTNND2	Positive	0.988140	Unlabeled	0.134006	0.132417	NO	638
9638	FEZ1	Positive	0.973219	Unlabeled	0.135420	0.131794	NO	769
23236	PLCB1	Positive	0.984994	Unlabeled	0.133341	0.131340	NO	959
2824	GPM6B	Positive	0.977377	Unlabeled	0.133129	0.130118	NO	565
894	CCND2	Positive	0.972927	Unlabeled	0.132507	0.128920	NO	474
5216	PFN1	Unlabeled	0.131242	Positive	0.957661	0.125686	NO	1169
4137	MAPT	Positive	0.994294	Unlabeled	0.126328	0.125607	NO	819
2316	FLNA	Unlabeled	0.127325	Positive	0.985692	0.125503	NO	933
826	CAPNS1	Positive	0.992361	Unlabeled	0.126233	0.125269	NO	1101
207	AKT1	Unlabeled	0.129436	Positive	0.965167	0.124927	NO	799
9568	GABBR2	Positive	0.982228	Unlabeled	0.127107	0.124848	NO	1179
5518	PPP2R1A	Unlabeled	0.129765	Positive	0.958808	0.124420	NO	791
2783	GNB2	Positive	0.987262	Unlabeled	0.124890	0.123299	NO	979
396	ARHGDIA	Unlabeled	0.127419	Positive	0.966642	0.123168	NO	1386
9369	NRXN3	Unlabeled	0.127465	Positive	0.960272	0.122401	NO	815
5499	PPP1CA	Unlabeled	0.128963	Positive	0.944385	0.121790	NO	1526
19	ABCA1	Positive	0.973243	Unlabeled	0.124536	0.121204	NO	621
6844	VAMP2	Positive	0.988813	Unlabeled	0.122335	0.120966	NO	978
54805	CNNM2	Positive	0.978570	Unlabeled	0.123326	0.120683	NO	952
10000	AKT3	Unlabeled	0.123006	Positive	0.973543	0.119752	NO	1403
23114	NFASC	Unlabeled	0.124214	Positive	0.962652	0.119574	NO	982
9344	TAOK2	Positive	0.988021	Unlabeled	0.120950	0.119501	NO	1129
1742	DLG4	Positive	0.982107	Unlabeled	0.121639	0.119462	NO	732
57188	ADAMTSL3	Positive	0.974102	Unlabeled	0.122428	0.119257	NO	637
4130	MAP1A	Positive	0.980023	Unlabeled	0.121468	0.119041	NO	1743
10552	ARPC1A	Unlabeled	0.124284	Positive	0.951883	0.118304	NO	1058
5101	PCDH9	Positive	0.980226	Unlabeled	0.119628	0.117262	NO	585
1000	CDH2	Unlabeled	0.118817	Positive	0.982808	0.116774	NO	1002
6709	SPTAN1	Unlabeled	0.121342	Positive	0.961780	0.116704	NO	1114
23286	WWC1	Positive	0.965456	Unlabeled	0.120540	0.116376	NO	417
5793	PTPRG	Positive	0.961694	Unlabeled	0.120991	0.116356	NO	325
7791	ZYX	Unlabeled	0.118442	Positive	0.981871	0.116294	NO	1042
2903	GRIN2A	Positive	0.979225	Unlabeled	0.118393	0.115934	NO	932
5605	MAP2K2	Unlabeled	0.121906	Positive	0.950819	0.115910	NO	1051
6925	TCF4	Positive	0.978138	Unlabeled	0.117938	0.115360	NO	553
23396	PIP5K1C	Unlabeled	0.121192	Positive	0.951818	0.115352	NO	640
43	ACHE	Positive	0.981894	Unlabeled	0.116668	0.114555	NO	855
7127	TNFAIP2	Positive	0.961936	Unlabeled	0.119066	0.114534	NO	479
3785	KCNQ2	Positive	0.980455	Unlabeled	0.116161	0.113890	NO	1286
1028	CDKN1C	Positive	0.975677	Unlabeled	0.116643	0.113806	NO	794
3265	HRAS	Unlabeled	0.121502	Positive	0.934947	0.113598	NO	1232
1495	CTNNA1	Unlabeled	0.117143	Positive	0.969385	0.113557	NO	1147
783	CACNB2	Positive	0.985197	Unlabeled	0.115127	0.113423	NO	739
3611	ILK	Unlabeled	0.116768	Positive	0.970051	0.113271	NO	773
87	ACTN1	Unlabeled	0.114446	Positive	0.989541	0.113249	NO	792
4628	MYH10	Unlabeled	0.116535	Positive	0.969369	0.112966	NO	1372
10444	ZER1	Positive	0.980228	Unlabeled	0.115117	0.112841	NO	840
2775	GNAO1	Positive	0.983120	Unlabeled	0.114344	0.112414	NO	1924
2744	GLS	Positive	0.983060	Unlabeled	0.114251	0.112315	NO	1232
8874	ARHGEF7	Unlabeled	0.117899	Positive	0.952469	0.112295	NO	850
5515	PPP2CA	Unlabeled	0.119183	Positive	0.940113	0.112045	NO	1636
3745	KCNB1	Positive	0.978432	Unlabeled	0.114507	0.112037	NO	499
377	ARF3	Positive	0.987817	Unlabeled	0.113279	0.111899	NO	943
23166	STAB1	Positive	0.957477	Unlabeled	0.116349	0.111402	NO	447
4297	KMT2A	Positive	0.986551	Unlabeled	0.112814	0.111297	NO	1640
57142	RTN4	Positive	0.979233	Unlabeled	0.113067	0.110719	NO	886
6416	MAP2K4	Unlabeled	0.116237	Positive	0.951396	0.110587	NO	1357
2734	GLG1	Unlabeled	0.115960	Positive	0.951235	0.110305	NO	878
823	CAPN1	Unlabeled	0.116142	Positive	0.949319	0.110256	NO	790
5698	PSMB9	Positive	0.968431	Unlabeled	0.113751	0.110160	NO	446
3356	HTR2A	Positive	0.986013	Unlabeled	0.111716	0.110153	NO	1167
818	CAMK2G	Unlabeled	0.116206	Positive	0.946849	0.110029	NO	1087
4659	PPP1R12A	Unlabeled	0.115830	Positive	0.949538	0.109985	NO	2011
10095	ARPC1B	Unlabeled	0.112996	Positive	0.971514	0.109777	NO	870
5879	RAC1	Unlabeled	0.114089	Positive	0.960701	0.109605	NO	797
3480	IGF1R	Unlabeled	0.112642	Positive	0.971348	0.109414	NO	1271
28996	HIPK2	Positive	0.974516	Unlabeled	0.112251	0.109391	NO	541
1019	CDK4	Unlabeled	0.117681	Positive	0.929068	0.109333	NO	1474
572	BAD	Unlabeled	0.116336	Positive	0.939542	0.109302	NO	1144
5604	MAP2K1	Unlabeled	0.115443	Positive	0.946779	0.109299	NO	1090
5602	MAPK10	Unlabeled	0.113995	Positive	0.957406	0.109139	NO	785
288	ANK3	Positive	0.981625	Unlabeled	0.111037	0.108997	NO	602
10096	ACTR3	Unlabeled	0.115407	Positive	0.944029	0.108948	NO	1719
2263	FGFR2	Unlabeled	0.112402	Positive	0.968411	0.108851	NO	1384
5045	FURIN	Positive	0.973538	Unlabeled	0.111733	0.108776	NO	403
5156	PDGFRA	Unlabeled	0.110931	Positive	0.978062	0.108497	NO	1335
1457	CSNK2A1	Unlabeled	0.114868	Positive	0.941682	0.108169	NO	1030
2562	GABRB3	Positive	0.978045	Unlabeled	0.110455	0.108030	NO	334
8396	PIP4K2B	Unlabeled	0.114111	Positive	0.946628	0.108021	NO	895
81873	ARPC5L	Unlabeled	0.116076	Positive	0.930192	0.107973	NO	1470
9722	NOS1AP	Positive	0.979638	Unlabeled	0.110203	0.107959	NO	924
5921	RASA1	Unlabeled	0.113906	Positive	0.946841	0.107851	NO	1626
26470	SEZ6L2	Positive	0.972765	Unlabeled	0.110743	0.107727	NO	529
4916	NTRK3	Positive	0.975345	Unlabeled	0.110422	0.107700	NO	3283
57591	MKL1	Positive	0.982640	Unlabeled	0.109531	0.107629	NO	674
2066	ERBB4	Unlabeled	0.112174	Positive	0.958513	0.107520	NO	1449
6655	SOS2	Unlabeled	0.111819	Positive	0.961275	0.107489	NO	908
55568	GALNT10	Positive	0.962276	Unlabeled	0.111592	0.107383	NO	322
5594	MAPK1	Unlabeled	0.112526	Positive	0.953513	0.107295	NO	1326
64067	NPAS3	Positive	0.975396	Unlabeled	0.109945	0.107240	NO	1145
9315	NREP	Positive	0.973734	Unlabeled	0.110045	0.107155	NO	605
2534	FYN	Unlabeled	0.110527	Positive	0.969095	0.107112	NO	704
5144	PDE4D	Positive	0.970530	Unlabeled	0.110217	0.106969	NO	502
1072	CFL1	Unlabeled	0.111644	Positive	0.957718	0.106923	NO	399
5747	PTK2	Unlabeled	0.111081	Positive	0.961993	0.106859	NO	1320
23345	SYNE1	Positive	0.976599	Unlabeled	0.109418	0.106858	NO	490
9475	ROCK2	Unlabeled	0.111902	Positive	0.954196	0.106776	NO	1062
8573	CASK	Unlabeled	0.112119	Positive	0.952151	0.106754	NO	927
3915	LAMC1	Unlabeled	0.107769	Positive	0.989548	0.106642	NO	1621
8826	IQGAP1	Unlabeled	0.110052	Positive	0.968370	0.106571	NO	1233
1958	EGR1	Positive	0.959847	Unlabeled	0.111025	0.106567	NO	317
10554	AGPAT1	Positive	0.986499	Unlabeled	0.107987	0.106529	NO	1105
9686	VGLL4	Positive	0.983209	Unlabeled	0.108248	0.106430	NO	780
5501	PPP1CC	Unlabeled	0.114138	Positive	0.932226	0.106402	NO	1709
6721	SREBF2	Positive	0.987251	Unlabeled	0.107758	0.106384	NO	577
3106	HLA-B	Unlabeled	0.109173	Positive	0.972223	0.106140	NO	672
3845	KRAS	Unlabeled	0.111817	Positive	0.948144	0.106019	NO	1650
4897	NRCAM	Unlabeled	0.109394	Positive	0.967562	0.105845	NO	864
1394	CRHR1	Positive	0.979223	Unlabeled	0.108069	0.105824	NO	1352
7431	VIM	Unlabeled	0.107465	Positive	0.983061	0.105645	NO	627
10093	ARPC4	Unlabeled	0.111188	Positive	0.949566	0.105580	NO	405
6093	ROCK1	Unlabeled	0.111350	Positive	0.947772	0.105535	NO	1344
8997	KALRN	Positive	0.979669	Unlabeled	0.107517	0.105331	NO	1402
50649	ARHGEF4	Unlabeled	0.108511	Positive	0.968743	0.105119	NO	1229
23293	SMG6	Positive	0.971283	Unlabeled	0.108079	0.104975	NO	655
4978	OPCML	Positive	0.976908	Unlabeled	0.107399	0.104919	NO	662
10645	CAMKK2	Positive	0.978952	Unlabeled	0.107128	0.104873	NO	664
9379	NRXN2	Unlabeled	0.109888	Positive	0.953942	0.104827	NO	791
2173	FABP7	Positive	0.971900	Unlabeled	0.107650	0.104625	NO	440
9905	SGSM2	Positive	0.982831	Unlabeled	0.106436	0.104608	NO	806
4478	MSN	Unlabeled	0.105314	Positive	0.989611	0.104219	NO	607
81	ACTN4	Unlabeled	0.107466	Positive	0.966564	0.103873	NO	546
50807	ASAP1	Positive	0.968387	Unlabeled	0.107157	0.103769	NO	347
9863	MAGI2	Unlabeled	0.109353	Positive	0.948427	0.103714	NO	481
2909	ARHGAP35	Unlabeled	0.108144	Positive	0.958674	0.103675	NO	825
3133	HLA-E	Unlabeled	0.107204	Positive	0.966583	0.103621	NO	722
4267	CD99	Unlabeled	0.106921	Positive	0.968923	0.103599	NO	611
4690	NCK1	Unlabeled	0.109290	Positive	0.947429	0.103544	NO	1921
90993	CREB3L1	Positive	0.955159	Unlabeled	0.108386	0.103526	NO	290
6733	SRPK2	Positive	0.986555	Unlabeled	0.104654	0.103247	NO	1109
9114	ATP6V0D1	Positive	0.988854	Unlabeled	0.104369	0.103206	NO	882
1027	CDKN1B	Unlabeled	0.108873	Positive	0.946939	0.103096	NO	1171
6663	SOX10	Positive	0.972405	Unlabeled	0.106015	0.103090	NO	836
5516	PPP2CB	Unlabeled	0.109004	Positive	0.943825	0.102881	NO	982
9223	MAGI1	Unlabeled	0.107727	Positive	0.953531	0.102721	NO	692
200576	PIKFYVE	Unlabeled	0.109010	Positive	0.941865	0.102672	NO	949
10092	ARPC5	Unlabeled	0.106665	Positive	0.960654	0.102468	NO	1172
5829	PXN	Unlabeled	0.104305	Positive	0.982261	0.102455	NO	803
5089	PBX2	Positive	0.979633	Unlabeled	0.104513	0.102385	NO	766
10097	ACTR2	Unlabeled	0.106735	Positive	0.958647	0.102321	NO	1043
5962	RDX	Unlabeled	0.106190	Positive	0.963568	0.102321	NO	934
23314	SATB2	Positive	0.977576	Unlabeled	0.104628	0.102281	NO	645
152007	GLIPR2	Positive	0.960809	Unlabeled	0.106411	0.102241	NO	559
57863	CADM3	Unlabeled	0.106982	Positive	0.954999	0.102168	NO	1009
5601	MAPK9	Unlabeled	0.107927	Positive	0.946167	0.102117	NO	1938
226	ALDOA	Positive	0.995517	Unlabeled	0.102535	0.102075	NO	776
65125	WNK1	Positive	0.983697	Unlabeled	0.103479	0.101792	NO	772
1813	DRD2	Positive	0.971834	Unlabeled	0.104664	0.101716	NO	2168
5290	PIK3CA	Unlabeled	0.107470	Positive	0.946209	0.101689	NO	1435
5217	PFN2	Unlabeled	0.106462	Positive	0.954817	0.101652	NO	809
3897	L1CAM	Unlabeled	0.105120	Positive	0.966573	0.101606	NO	776
5581	PRKCE	Unlabeled	0.106282	Positive	0.955794	0.101583	NO	1153
5295	PIK3R1	Unlabeled	0.105678	Positive	0.961085	0.101565	NO	746
394	ARHGAP5	Unlabeled	0.106889	Positive	0.949743	0.101517	NO	1655
421	ARVCF	Positive	0.969486	Unlabeled	0.104422	0.101235	NO	1007
4842	NOS1	Positive	0.973915	Unlabeled	0.103939	0.101228	NO	1707
1002	CDH4	Unlabeled	0.105697	Positive	0.957612	0.101217	NO	1003
4784	NFIX	Positive	0.970751	Unlabeled	0.104251	0.101202	NO	311
3913	LAMB2	Unlabeled	0.103194	Positive	0.980142	0.101145	NO	1050
1385	CREB1	Positive	0.983294	Unlabeled	0.102706	0.100990	NO	1606
473	RERE	Positive	0.986503	Unlabeled	0.102315	0.100934	NO	691
816	CAMK2B	Unlabeled	0.105278	Positive	0.957541	0.100808	NO	2850
5414	SEPT4	Positive	0.972241	Unlabeled	0.103426	0.100555	NO	339
5908	RAP1B	Unlabeled	0.105526	Positive	0.952885	0.100554	NO	1113
4761	NEUROD2	Positive	0.973207	Unlabeled	0.103304	0.100536	NO	1891
6774	STAT3	Unlabeled	0.103703	Positive	0.969169	0.100505	NO	625
