#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
7122	CLDN5	Positive	1.000000	Positive	1.000000	1.000000	NO	36
85464	SSH2	Positive	1.000000	Positive	1.000000	1.000000	NO	168
1803	DPP4	Positive	1.000000	Positive	1.000000	1.000000	NO	33
3084	NRG1	Positive	1.000000	Positive	1.000000	1.000000	NO	996
26047	CNTNAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	726
1496	CTNNA2	Positive	1.000000	Positive	1.000000	1.000000	NO	23
7148	TNXB	Positive	1.000000	Positive	1.000000	1.000000	NO	1371
387	RHOA	Positive	1.000000	Positive	1.000000	1.000000	NO	727
7082	TJP1	Positive	1.000000	Positive	1.000000	1.000000	NO	846
5521	PPP2R2B	Positive	1.000000	Positive	1.000000	1.000000	NO	788
1460	CSNK2B	Positive	1.000000	Positive	1.000000	1.000000	NO	926
5649	RELN	Positive	1.000000	Positive	1.000000	1.000000	NO	170
9378	NRXN1	Positive	1.000000	Positive	1.000000	1.000000	NO	1155
4629	MYH11	Positive	1.000000	Positive	1.000000	1.000000	NO	510
3117	HLA-DQA1	Positive	1.000000	Positive	1.000000	1.000000	NO	133
90952	ESAM	Positive	1.000000	Positive	1.000000	1.000000	NO	48
22871	NLGN1	Positive	1.000000	Positive	1.000000	1.000000	NO	120
7422	VEGFA	Positive	1.000000	Positive	1.000000	1.000000	NO	824
56924	PAK6	Positive	1.000000	Positive	1.000000	1.000000	NO	44
3122	HLA-DRA	Positive	1.000000	Positive	1.000000	1.000000	NO	178
5155	PDGFB	Positive	1.000000	Positive	1.000000	1.000000	NO	1746
324	APC	Positive	1.000000	Positive	1.000000	1.000000	NO	1123
4627	MYH9	Positive	1.000000	Positive	1.000000	1.000000	NO	390
1398	CRK	Positive	1.000000	Positive	1.000000	1.000000	NO	330
1292	COL6A2	Positive	1.000000	Positive	1.000000	1.000000	NO	1092
