#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
10718	NRG3	Positive	0.767790	Positive	0.790064	0.606603	NO	8
1128	CHRM1	Positive	0.784606	Positive	0.764137	0.599546	NO	8
3123	HLA-DRB1	Positive	0.715544	Positive	0.766577	0.548519	NO	92
3115	HLA-DPB1	Positive	0.715257	Positive	0.754980	0.540004	NO	71
3109	HLA-DMB	Positive	0.706231	Positive	0.739030	0.521926	NO	86
7122	CLDN5	Positive	0.688400	Positive	0.751974	0.517659	NO	36
1496	CTNNA2	Positive	0.710150	Positive	0.723985	0.514138	NO	23
3108	HLA-DMA	Positive	0.693575	Positive	0.736045	0.510503	NO	171
3119	HLA-DQB1	Positive	0.688168	Positive	0.734691	0.505591	NO	182
929	CD14	Positive	0.689528	Positive	0.729894	0.503282	NO	126
3122	HLA-DRA	Positive	0.680588	Positive	0.738823	0.502834	NO	178
3117	HLA-DQA1	Positive	0.675586	Positive	0.727821	0.491705	NO	133
1803	DPP4	Positive	0.667386	Positive	0.725274	0.484038	NO	33
22871	NLGN1	Positive	0.692878	Positive	0.691839	0.479360	NO	120
4627	MYH9	Positive	0.675766	Positive	0.707998	0.478441	NO	390
90952	ESAM	Positive	0.679818	Positive	0.697890	0.474438	NO	48
56924	PAK6	Positive	0.678806	Positive	0.694805	0.471638	NO	44
1292	COL6A2	Positive	0.670314	Positive	0.694467	0.465511	NO	1092
3107	HLA-C	Positive	0.666095	Positive	0.691627	0.460689	NO	530
2260	FGFR1	Positive	0.662479	Positive	0.694770	0.460270	NO	1659
3105	HLA-A	Positive	0.668462	Positive	0.688236	0.460060	NO	494
4629	MYH11	Positive	0.658321	Positive	0.697529	0.459198	NO	510
389125	MUSTN1	Positive	0.917170	Unlabeled	0.499227	0.457876	NO	2
5649	RELN	Positive	0.656893	Positive	0.695272	0.456720	NO	170
5595	MAPK3	Positive	0.670818	Positive	0.674871	0.452715	NO	293
5305	PIP4K2A	Positive	0.658267	Positive	0.686923	0.452178	NO	97
5792	PTPRF	Positive	0.647103	Positive	0.697735	0.451507	NO	552
7422	VEGFA	Positive	0.654816	Positive	0.670468	0.439033	NO	824
85464	SSH2	Positive	0.663659	Positive	0.659024	0.437367	NO	168
9378	NRXN1	Positive	0.654181	Positive	0.667576	0.436716	NO	1155
3984	LIMK1	Positive	0.650244	Positive	0.670283	0.435848	NO	540
7082	TJP1	Positive	0.647425	Positive	0.670828	0.434311	NO	846
1132	CHRM4	Positive	0.647738	Positive	0.669802	0.433856	NO	27
26047	CNTNAP2	Positive	0.651156	Positive	0.665830	0.433559	NO	726
4684	NCAM1	Positive	0.638734	Positive	0.677330	0.432634	NO	1082
3084	NRG1	Positive	0.649285	Positive	0.664251	0.431288	NO	996
23191	CYFIP1	Positive	0.663270	Positive	0.645299	0.428007	NO	646
324	APC	Positive	0.660470	Positive	0.647361	0.427562	NO	1123
1460	CSNK2B	Positive	0.657046	Positive	0.649533	0.426773	NO	926
1398	CRK	Positive	0.649110	Positive	0.656758	0.426308	NO	330
7148	TNXB	Positive	0.631151	Positive	0.662892	0.418384	NO	1371
85366	MYLK2	Unlabeled	0.493589	Positive	0.842579	0.415888	NO	4
387	RHOA	Positive	0.634422	Positive	0.655474	0.415848	NO	727
4609	MYC	Positive	0.662617	Positive	0.623173	0.412925	NO	555
50651	SLC45A1	Positive	0.859578	Unlabeled	0.478715	0.411493	NO	3
5155	PDGFB	Positive	0.622395	Positive	0.657417	0.409173	NO	1746
5062	PAK2	Positive	0.638103	Positive	0.638194	0.407233	NO	1376
1066	CES1	Unlabeled	0.613147	Unlabeled	0.649664	0.398340	NO	1
57521	RPTOR	Positive	0.748809	Unlabeled	0.526338	0.394127	NO	8
57623	ZFAT	Unlabeled	0.607079	Unlabeled	0.643235	0.390495	NO	1
29119	CTNNA3	Positive	0.610590	Positive	0.637755	0.389407	NO	214
57502	NLGN4X	Unlabeled	0.437073	Positive	0.878071	0.383781	NO	4
6770	STAR	Positive	0.824903	Unlabeled	0.463367	0.382232	NO	3
3120	HLA-DQB2	Unlabeled	0.550080	Unlabeled	0.684046	0.376280	NO	3
89846	FGD3	Unlabeled	0.432301	Positive	0.845892	0.365680	NO	4
10178	TENM1	Unlabeled	0.597316	Unlabeled	0.611084	0.365010	NO	1
259232	NALCN	Positive	0.804881	Unlabeled	0.441745	0.355552	NO	5
100506658	OCLN	Unlabeled	0.429041	Positive	0.822559	0.352912	NO	4
202333	CMYA5	Positive	0.769332	Unlabeled	0.458651	0.352855	NO	7
91752	ZNF804A	Positive	0.921694	Unlabeled	0.381316	0.351456	NO	4
348980	HCN1	Positive	0.983771	Unlabeled	0.355482	0.349713	NO	1
129684	CNTNAP5	Positive	1.000000	Unlabeled	0.347441	0.347441	NO	1
85477	SCIN	Unlabeled	0.371789	Positive	0.924710	0.343797	NO	2
90139	TSPAN18	Positive	0.809855	Unlabeled	0.423576	0.343035	NO	8
2242	FES	Positive	0.789110	Unlabeled	0.429996	0.339314	NO	6
3127	HLA-DRB5	Unlabeled	0.445133	Positive	0.761988	0.339186	NO	93
57479	PRR12	Positive	0.788753	Unlabeled	0.422100	0.332933	NO	6
9075	CLDN2	Unlabeled	0.332018	Positive	1.000000	0.332018	NO	1
152330	CNTN4	Positive	0.721463	Unlabeled	0.460141	0.331975	NO	18
119391	GSTO2	Positive	0.754836	Unlabeled	0.438740	0.331176	NO	9
84152	PPP1R1B	Positive	0.815969	Unlabeled	0.402939	0.328785	NO	6
8218	CLTCL1	Positive	0.723836	Unlabeled	0.453165	0.328017	NO	10
29126	CD274	Unlabeled	0.353647	Positive	0.926887	0.327791	NO	2
121256	TMEM132D	Positive	0.782268	Unlabeled	0.416412	0.325746	NO	8
255631	COL24A1	Unlabeled	0.369036	Positive	0.881989	0.325486	NO	3
64098	PARVG	Unlabeled	0.380577	Positive	0.844521	0.321405	NO	10
3672	ITGA1	Unlabeled	0.382877	Positive	0.835106	0.319743	NO	11
6401	SELE	Unlabeled	0.396087	Positive	0.806525	0.319454	NO	6
1012	CDH13	Positive	0.687350	Unlabeled	0.461768	0.317396	NO	37
3008	HIST1H1E	Positive	0.891880	Unlabeled	0.355691	0.317234	NO	2
4621	MYH3	Unlabeled	0.341168	Positive	0.924121	0.315280	NO	2
286223	C9orf47	Unlabeled	0.544455	Unlabeled	0.576985	0.314142	NO	2
199	AIF1	Positive	0.665973	Unlabeled	0.470229	0.313160	NO	223
79922	MRM1	Positive	0.893585	Unlabeled	0.349224	0.312061	NO	2
115677	NOSTRIN	Unlabeled	0.644636	Unlabeled	0.483584	0.311736	NO	2
54993	ZSCAN2	Positive	0.834517	Unlabeled	0.372680	0.311008	NO	4
84552	PARD6G	Unlabeled	0.376023	Positive	0.823992	0.309839	NO	15
344148	NCKAP5	Unlabeled	0.482767	Unlabeled	0.641253	0.309576	NO	3
3790	KCNS3	Positive	0.699885	Unlabeled	0.440688	0.308431	NO	28
11117	EMILIN1	Positive	0.664699	Unlabeled	0.463759	0.308260	NO	113
9087	TMSB4Y	Unlabeled	0.393201	Positive	0.783275	0.307984	NO	6
3113	HLA-DPA1	Unlabeled	0.424066	Positive	0.723642	0.306872	NO	203
1116	CHI3L1	Positive	0.674137	Unlabeled	0.455207	0.306872	NO	32
3125	HLA-DRB3	Unlabeled	0.413597	Positive	0.738339	0.305375	NO	110
3689	ITGB2	Unlabeled	0.406232	Positive	0.751434	0.305256	NO	165
8970	HIST1H2BJ	Positive	0.857859	Unlabeled	0.353803	0.303513	NO	3
10410	IFITM3	Positive	0.681973	Unlabeled	0.442412	0.301713	NO	386
9508	ADAMTS3	Positive	0.674079	Unlabeled	0.446198	0.300772	NO	113
57683	ZDBF2	Positive	0.855610	Unlabeled	0.351510	0.300756	NO	3
83700	JAM3	Unlabeled	0.411952	Positive	0.729731	0.300614	NO	119
1950	EGF	Unlabeled	0.362942	Positive	0.827117	0.300195	NO	9
3071	NCKAP1L	Unlabeled	0.389526	Positive	0.769814	0.299863	NO	27
57689	LRRC4C	Unlabeled	0.396079	Positive	0.755196	0.299117	NO	9
26051	PPP1R16B	Positive	0.699439	Unlabeled	0.427449	0.298974	NO	35
1131	CHRM3	Unlabeled	0.409198	Positive	0.730177	0.298787	NO	32
9892	SNAP91	Positive	0.705756	Unlabeled	0.423278	0.298731	NO	53
100133811	100133811	Unlabeled	0.496453	Unlabeled	0.600333	0.298037	NO	6
84166	NLRC5	Positive	0.683925	Unlabeled	0.435727	0.298005	NO	49
9073	CLDN8	Unlabeled	0.353327	Positive	0.843059	0.297875	NO	5
361	AQP4	Positive	0.689985	Unlabeled	0.430923	0.297331	NO	19
3791	KDR	Unlabeled	0.401471	Positive	0.737293	0.296002	NO	83
3683	ITGAL	Unlabeled	0.392350	Positive	0.754045	0.295849	NO	30
114801	TMEM200A	Positive	0.715947	Unlabeled	0.412980	0.295672	NO	15
10371	SEMA3A	Positive	0.659846	Unlabeled	0.447841	0.295506	NO	173
6696	SPP1	Unlabeled	0.393446	Positive	0.750987	0.295472	NO	38
25791	NGEF	Positive	0.684595	Unlabeled	0.431284	0.295255	NO	30
137075	CLDN23	Unlabeled	0.373144	Positive	0.789346	0.294540	NO	7
91807	MYLK3	Unlabeled	0.316736	Positive	0.929576	0.294430	NO	3
3059	HCLS1	Unlabeled	0.403717	Positive	0.728952	0.294290	NO	98
64101	LRRC4	Unlabeled	0.404167	Positive	0.726895	0.293787	NO	13
5579	PRKCB	Unlabeled	0.413256	Positive	0.709642	0.293264	NO	134
10398	MYL9	Unlabeled	0.402702	Positive	0.726037	0.292377	NO	279
1293	COL6A3	Unlabeled	0.392966	Positive	0.743234	0.292066	NO	130
9162	DGKI	Positive	0.717686	Unlabeled	0.406315	0.291606	NO	32
1003	CDH5	Unlabeled	0.397682	Positive	0.731943	0.291080	NO	61
4038	LRP4	Positive	0.664564	Unlabeled	0.437114	0.290490	NO	184
5159	PDGFRB	Unlabeled	0.393120	Positive	0.738378	0.290271	NO	184
1745	DLX1	Positive	0.739464	Unlabeled	0.392250	0.290055	NO	15
55714	TENM3	Positive	0.808930	Unlabeled	0.358065	0.289650	NO	4
1191	CLU	Positive	0.656269	Unlabeled	0.441203	0.289548	NO	549
5063	PAK3	Unlabeled	0.420307	Positive	0.688759	0.289490	NO	114
7052	TGM2	Positive	0.649777	Unlabeled	0.445324	0.289361	NO	420
374	AREG	Unlabeled	0.387760	Positive	0.744998	0.288880	NO	22
5175	PECAM1	Unlabeled	0.395391	Positive	0.729687	0.288511	NO	173
23584	VSIG2	Positive	0.717353	Unlabeled	0.402087	0.288438	NO	13
1601	DAB2	Positive	0.665872	Unlabeled	0.433159	0.288428	NO	624
57644	MYH7B	Unlabeled	0.332286	Positive	0.867814	0.288362	NO	3
8294	HIST1H4I	Positive	0.743043	Unlabeled	0.386842	0.287440	NO	14
5243	ABCB1	Positive	0.684271	Unlabeled	0.419961	0.287367	NO	48
3280	HES1	Positive	0.673006	Unlabeled	0.426867	0.287285	NO	147
3135	HLA-G	Unlabeled	0.411011	Positive	0.698684	0.287167	NO	382
1958	EGR1	Positive	0.662065	Unlabeled	0.433489	0.286998	NO	317
5698	PSMB9	Positive	0.679252	Unlabeled	0.422268	0.286827	NO	446
56147	PCDHA1	Positive	0.695706	Unlabeled	0.411582	0.286340	NO	55
10324	KLHL41	Unlabeled	0.570722	Unlabeled	0.501616	0.286283	NO	3
7450	VWF	Unlabeled	0.393934	Positive	0.725583	0.285832	NO	69
5793	PTPRG	Positive	0.665743	Unlabeled	0.429003	0.285606	NO	325
6402	SELL	Unlabeled	0.388999	Positive	0.732688	0.285015	NO	36
7412	VCAM1	Unlabeled	0.384693	Positive	0.740727	0.284952	NO	103
2823	GPM6A	Positive	0.665706	Unlabeled	0.427911	0.284863	NO	256
23208	SYT11	Positive	0.658320	Unlabeled	0.432705	0.284858	NO	273
7058	THBS2	Unlabeled	0.389638	Positive	0.730339	0.284567	NO	158
3134	HLA-F	Unlabeled	0.407659	Positive	0.698002	0.284546	NO	448
3371	TNC	Unlabeled	0.387534	Positive	0.734121	0.284497	NO	351
5743	PTGS2	Positive	0.657916	Unlabeled	0.432325	0.284434	NO	202
3126	HLA-DRB4	Unlabeled	0.387179	Positive	0.734498	0.284383	NO	85
83943	IMMP2L	Positive	0.785668	Unlabeled	0.361856	0.284299	NO	5
6263	RYR3	Positive	0.675903	Unlabeled	0.420548	0.284250	NO	90
22808	MRAS	Unlabeled	0.397553	Positive	0.714354	0.283993	NO	43
7094	TLN1	Unlabeled	0.406275	Positive	0.698247	0.283680	NO	373
1281	COL3A1	Unlabeled	0.392459	Positive	0.722377	0.283503	NO	394
3106	HLA-B	Unlabeled	0.403513	Positive	0.701661	0.283129	NO	672
7127	TNFAIP2	Positive	0.653798	Unlabeled	0.433025	0.283110	NO	479
55568	GALNT10	Positive	0.669976	Unlabeled	0.422389	0.282991	NO	322
26468	LHX6	Positive	0.682913	Unlabeled	0.414301	0.282931	NO	48
607	BCL9	Positive	0.747333	Unlabeled	0.378504	0.282868	NO	24
9881	TRANK1	Positive	0.680822	Unlabeled	0.415458	0.282853	NO	51
25797	QPCT	Positive	0.732042	Unlabeled	0.386127	0.282662	NO	16
55844	PPP2R2D	Unlabeled	0.363241	Positive	0.777175	0.282302	NO	5
1290	COL5A2	Unlabeled	0.390559	Positive	0.721978	0.281975	NO	313
4035	LRP1	Positive	0.660506	Unlabeled	0.426339	0.281599	NO	877
5376	PMP22	Positive	0.652374	Unlabeled	0.431582	0.281553	NO	558
2562	GABRB3	Positive	0.673757	Unlabeled	0.417608	0.281366	NO	334
4900	NRGN	Positive	0.676493	Unlabeled	0.415710	0.281225	NO	46
2316	FLNA	Unlabeled	0.403619	Positive	0.696308	0.281043	NO	933
2824	GPM6B	Positive	0.655761	Unlabeled	0.428146	0.280761	NO	565
56134	PCDHAC2	Positive	0.700254	Unlabeled	0.400196	0.280239	NO	18
7010	TEK	Positive	0.660089	Unlabeled	0.424485	0.280198	NO	156
23166	STAB1	Positive	0.646537	Unlabeled	0.433227	0.280097	NO	447
3384	ICAM2	Unlabeled	0.393064	Positive	0.711889	0.279818	NO	101
80310	PDGFD	Unlabeled	0.394075	Positive	0.709486	0.279591	NO	116
56899	ANKS1B	Positive	0.673288	Unlabeled	0.415074	0.279464	NO	56
87	ACTN1	Unlabeled	0.398182	Positive	0.700807	0.279049	NO	792
64919	BCL11B	Positive	0.671878	Unlabeled	0.415107	0.278901	NO	72
389	RHOC	Unlabeled	0.396801	Positive	0.702707	0.278835	NO	180
2191	FAP	Unlabeled	0.382188	Positive	0.729335	0.278743	NO	110
2869	GRK5	Positive	0.650650	Unlabeled	0.428364	0.278715	NO	546
5101	PCDH9	Positive	0.672041	Unlabeled	0.414553	0.278597	NO	585
3679	ITGA7	Unlabeled	0.393879	Positive	0.706485	0.278269	NO	467
2667	GDI2P1	Unlabeled	0.473891	Unlabeled	0.586922	0.278137	NO	3
23286	WWC1	Positive	0.661728	Unlabeled	0.420005	0.277929	NO	417
55628	ZNF407	Positive	0.740443	Unlabeled	0.375257	0.277857	NO	16
4622	MYH4	Unlabeled	0.328991	Positive	0.843166	0.277394	NO	5
9638	FEZ1	Positive	0.657806	Unlabeled	0.421538	0.277290	NO	769
7424	VEGFC	Unlabeled	0.389313	Positive	0.711415	0.276963	NO	339
2317	FLNB	Unlabeled	0.392795	Positive	0.705088	0.276955	NO	486
8537	BCAS1	Positive	0.667991	Unlabeled	0.414517	0.276893	NO	50
10686	CLDN16	Unlabeled	0.299831	Positive	0.923485	0.276889	NO	2
2069	EREG	Unlabeled	0.381520	Positive	0.724928	0.276575	NO	35
63940	GPSM3	Positive	0.654136	Unlabeled	0.422462	0.276347	NO	161
83857	TMTC1	Positive	0.674064	Unlabeled	0.409881	0.276286	NO	57
3678	ITGA5	Unlabeled	0.394422	Positive	0.700086	0.276130	NO	607
388	RHOB	Unlabeled	0.398368	Positive	0.693010	0.276073	NO	511
3908	LAMA2	Unlabeled	0.385835	Positive	0.715036	0.275886	NO	342
1839	HBEGF	Unlabeled	0.393734	Positive	0.700648	0.275869	NO	405
894	CCND2	Positive	0.667835	Unlabeled	0.412981	0.275803	NO	474
58494	JAM2	Unlabeled	0.388403	Positive	0.709393	0.275530	NO	119
2185	PTK2B	Unlabeled	0.395458	Positive	0.696490	0.275433	NO	315
1282	COL4A1	Unlabeled	0.389828	Positive	0.706439	0.275389	NO	641
7431	VIM	Unlabeled	0.397843	Positive	0.692196	0.275386	NO	627
6720	SREBF1	Positive	0.686060	Unlabeled	0.401314	0.275326	NO	179
29886	SNX8	Positive	0.686867	Unlabeled	0.400805	0.275300	NO	47
6892	TAPBP	Positive	0.657537	Unlabeled	0.418458	0.275152	NO	782
6515	SLC2A3	Positive	0.654002	Unlabeled	0.420321	0.274891	NO	317
5580	PRKCD	Unlabeled	0.392445	Positive	0.700030	0.274723	NO	140
23396	PIP5K1C	Unlabeled	0.406010	Positive	0.676632	0.274719	NO	640
1278	COL1A2	Unlabeled	0.386970	Positive	0.709903	0.274711	NO	409
4313	MMP2	Unlabeled	0.385353	Positive	0.712827	0.274690	NO	709
2318	FLNC	Unlabeled	0.391566	Positive	0.701389	0.274640	NO	353
3133	HLA-E	Unlabeled	0.400429	Positive	0.685577	0.274525	NO	722
1311	COMP	Unlabeled	0.375927	Positive	0.730261	0.274525	NO	43
83660	TLN2	Unlabeled	0.394448	Positive	0.695883	0.274490	NO	238
1284	COL4A2	Unlabeled	0.391215	Positive	0.701534	0.274451	NO	913
55964	SEPT3	Positive	0.677219	Unlabeled	0.405253	0.274445	NO	58
22801	ITGA11	Unlabeled	0.369084	Positive	0.743516	0.274420	NO	39
5880	RAC2	Unlabeled	0.395426	Positive	0.692780	0.273943	NO	534
1501	CTNND2	Positive	0.658227	Unlabeled	0.415807	0.273696	NO	638
5154	PDGFA	Unlabeled	0.389932	Positive	0.701706	0.273618	NO	578
1277	COL1A1	Unlabeled	0.385911	Positive	0.708699	0.273495	NO	782
1301	COL11A1	Unlabeled	0.380427	Positive	0.718448	0.273317	NO	128
