#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
5649	RELN	Positive	0.967763	Positive	0.947718	0.917166	NO	170
3791	KDR	Positive	0.897930	Positive	1.000000	0.897930	NO	83
1301	COL11A1	Positive	0.902925	Positive	0.987458	0.891600	NO	128
22871	NLGN1	Positive	0.937843	Positive	0.945136	0.886390	NO	120
22854	NTNG1	Positive	0.934940	Positive	0.937843	0.876827	NO	1091
3082	HGF	Positive	0.902095	Positive	0.962617	0.868372	NO	471
9379	NRXN2	Positive	0.922460	Positive	0.938645	0.865863	NO	791
9378	NRXN1	Positive	0.939562	Positive	0.919491	0.863919	NO	1155
3479	IGF1	Positive	0.899602	Positive	0.956906	0.860834	NO	376
26047	CNTNAP2	Positive	0.917786	Positive	0.935126	0.858246	NO	726
2321	FLT1	Positive	0.909908	Positive	0.943146	0.858175	NO	455
3690	ITGB3	Positive	0.906097	Positive	0.946170	0.857322	NO	603
54413	NLGN3	Positive	0.936149	Positive	0.909988	0.851884	NO	284
1133	CHRM5	Positive	0.949584	Positive	0.896634	0.851430	NO	272
3084	NRG1	Positive	0.903261	Positive	0.938787	0.847970	NO	996
2066	ERBB4	Positive	0.921442	Positive	0.919447	0.847217	NO	1449
4897	NRCAM	Positive	0.902965	Positive	0.931217	0.840856	NO	864
816	CAMK2B	Positive	0.919582	Positive	0.913042	0.839616	NO	2850
29119	CTNNA3	Positive	0.938647	Positive	0.891124	0.836451	NO	214
22798	LAMB4	Positive	0.923955	Positive	0.896065	0.827924	NO	85
3123	HLA-DRB1	Positive	0.832470	Positive	0.984554	0.819611	NO	92
596	BCL2	Positive	0.879699	Positive	0.926639	0.815163	NO	723
3912	LAMB1	Positive	0.847846	Positive	0.957494	0.811808	NO	611
4233	MET	Positive	0.860776	Positive	0.940358	0.809438	NO	803
10458	BAIAP2	Positive	0.870108	Positive	0.926448	0.806110	NO	1510
23705	CADM1	Positive	0.867436	Positive	0.928901	0.805762	NO	625
5175	PECAM1	Positive	0.821745	Positive	0.977620	0.803354	NO	173
5579	PRKCB	Positive	0.845778	Positive	0.924396	0.781834	NO	134
7040	TGFB1	Positive	0.841870	Positive	0.925926	0.779509	NO	1041
3105	HLA-A	Positive	0.824610	Positive	0.929320	0.766326	NO	494
4478	MSN	Positive	0.812099	Positive	0.934583	0.758974	NO	607
3106	HLA-B	Positive	0.817809	Positive	0.927494	0.758513	NO	672
7422	VEGFA	Positive	0.827244	Positive	0.912330	0.754719	NO	824
5595	MAPK3	Positive	0.835510	Positive	0.901250	0.753004	NO	293
1950	EGF	Positive	0.862523	Positive	0.863380	0.744685	NO	9
5295	PIK3R1	Positive	0.833022	Positive	0.887055	0.738937	NO	746
207	AKT1	Positive	0.818087	Positive	0.895887	0.732914	NO	799
5605	MAP2K2	Positive	0.819931	Positive	0.890280	0.729969	NO	1051
5894	RAF1	Positive	0.825236	Positive	0.871933	0.719551	NO	324
