#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
2321	FLT1	Positive	0.952327	Positive	0.970798	0.924517	NO	455
9378	NRXN1	Positive	0.990931	Positive	0.932431	0.923975	NO	1155
3479	IGF1	Positive	0.938992	Positive	0.973827	0.914416	NO	376
26047	CNTNAP2	Positive	0.965889	Positive	0.945250	0.913007	NO	726
4897	NRCAM	Positive	0.955859	Positive	0.954458	0.912328	NO	864
22854	NTNG1	Positive	0.960438	Positive	0.941416	0.904172	NO	1091
3084	NRG1	Positive	0.946312	Positive	0.952631	0.901487	NO	996
3690	ITGB3	Positive	0.945498	Positive	0.950045	0.898265	NO	603
9379	NRXN2	Positive	0.948413	Positive	0.946466	0.897640	NO	791
54413	NLGN3	Positive	0.960819	Positive	0.934023	0.897427	NO	284
816	CAMK2B	Positive	0.964260	Positive	0.928256	0.895081	NO	2850
4233	MET	Positive	0.926010	Positive	0.966064	0.894585	NO	803
2066	ERBB4	Positive	0.955632	Positive	0.934110	0.892665	NO	1449
3912	LAMB1	Positive	0.898203	Positive	0.992141	0.891144	NO	611
23705	CADM1	Positive	0.931471	Positive	0.951451	0.886248	NO	625
3082	HGF	Positive	0.935912	Positive	0.945686	0.885078	NO	471
7040	TGFB1	Positive	0.914119	Positive	0.961329	0.878769	NO	1041
596	BCL2	Positive	0.928413	Positive	0.943176	0.875657	NO	723
4478	MSN	Positive	0.894303	Positive	0.976088	0.872918	NO	607
10458	BAIAP2	Positive	0.923065	Positive	0.945161	0.872445	NO	1510
1133	CHRM5	Positive	0.965262	Positive	0.899007	0.867777	NO	272
22871	NLGN1	Positive	0.930472	Positive	0.930070	0.865404	NO	120
5649	RELN	Positive	0.935039	Positive	0.923011	0.863051	NO	170
3105	HLA-A	Positive	0.891479	Positive	0.967396	0.862414	NO	494
1301	COL11A1	Positive	0.894098	Positive	0.962132	0.860240	NO	128
7422	VEGFA	Positive	0.908386	Positive	0.942347	0.856016	NO	824
3106	HLA-B	Positive	0.892240	Positive	0.956257	0.853210	NO	672
3791	KDR	Positive	0.893373	Positive	0.952867	0.851266	NO	83
29119	CTNNA3	Positive	0.943311	Positive	0.897747	0.846855	NO	214
5595	MAPK3	Positive	0.916518	Positive	0.922611	0.845590	NO	293
5295	PIK3R1	Positive	0.911918	Positive	0.923587	0.842236	NO	746
3123	HLA-DRB1	Positive	0.866656	Positive	0.960502	0.832425	NO	92
5604	MAP2K1	Positive	0.900155	Positive	0.922041	0.829979	NO	1090
324	APC	Positive	0.901358	Positive	0.914197	0.824019	NO	1123
207	AKT1	Positive	0.887250	Positive	0.927786	0.823178	NO	799
5175	PECAM1	Positive	0.864165	Positive	0.951913	0.822610	NO	173
8573	CASK	Positive	0.893141	Positive	0.917326	0.819302	NO	927
5747	PTK2	Positive	0.888745	Positive	0.917752	0.815647	NO	1320
5579	PRKCB	Positive	0.883485	Positive	0.920343	0.813110	NO	134
5290	PIK3CA	Positive	0.900750	Positive	0.901392	0.811929	NO	1435
5894	RAF1	Positive	0.896161	Positive	0.905148	0.811158	NO	324
22798	LAMB4	Positive	0.929579	Positive	0.872034	0.810624	NO	85
5605	MAP2K2	Positive	0.881858	Positive	0.915765	0.807575	NO	1051
5728	PTEN	Positive	0.883043	Positive	0.908285	0.802055	NO	945
1499	CTNNB1	Positive	0.872169	Positive	0.919501	0.801960	NO	100
3265	HRAS	Positive	0.876043	Positive	0.913192	0.799995	NO	1232
3676	ITGA4	Positive	0.848241	Positive	0.875142	0.742331	NO	58
1950	EGF	Positive	0.824153	Positive	0.873905	0.720231	NO	9
5294	PIK3CG	Positive	0.812965	Positive	0.827786	0.672961	NO	16
57502	NLGN4X	Positive	0.809479	Positive	0.817775	0.661972	NO	4
815	CAMK2A	Unlabeled	0.358267	Positive	0.946329	0.339038	NO	1081
6900	CNTN2	Unlabeled	0.358204	Positive	0.941505	0.337251	NO	692
5923	RASGRF1	Unlabeled	0.359645	Positive	0.927548	0.333588	NO	1025
9369	NRXN3	Unlabeled	0.347215	Positive	0.955761	0.331854	NO	815
53358	SHC3	Unlabeled	0.349078	Positive	0.948745	0.331186	NO	258
8174	MADCAM1	Unlabeled	0.344669	Positive	0.944052	0.325386	NO	769
5521	PPP2R2B	Unlabeled	0.346208	Positive	0.939093	0.325121	NO	788
1272	CNTN1	Unlabeled	0.345885	Positive	0.939013	0.324791	NO	428
57863	CADM3	Unlabeled	0.348777	Positive	0.929877	0.324319	NO	1009
5602	MAPK10	Unlabeled	0.340839	Positive	0.949375	0.323584	NO	785
5581	PRKCE	Unlabeled	0.343193	Positive	0.930715	0.319415	NO	1153
4684	NCAM1	Unlabeled	0.336386	Positive	0.947666	0.318781	NO	1082
88	ACTN2	Unlabeled	0.335900	Positive	0.947235	0.318176	NO	1054
1280	COL2A1	Unlabeled	0.334211	Positive	0.951494	0.318000	NO	684
1002	CDH4	Unlabeled	0.338294	Positive	0.933493	0.315795	NO	1003
6010	RHO	Unlabeled	0.341700	Positive	0.919516	0.314199	NO	1383
51208	CLDN18	Unlabeled	0.344085	Positive	0.912727	0.314056	NO	792
50649	ARHGEF4	Unlabeled	0.330182	Positive	0.945811	0.312290	NO	1229
9071	CLDN10	Unlabeled	0.337280	Positive	0.920716	0.310539	NO	512
1101	CHAD	Unlabeled	0.326082	Positive	0.950879	0.310065	NO	381
5054	SERPINE1	Positive	0.900932	Unlabeled	0.342821	0.308858	NO	593
1285	COL4A3	Unlabeled	0.333028	Positive	0.926701	0.308618	NO	1648
941	CD80	Unlabeled	0.329517	Positive	0.935322	0.308205	NO	763
23114	NFASC	Unlabeled	0.326618	Positive	0.943475	0.308156	NO	982
9223	MAGI1	Unlabeled	0.326376	Positive	0.943420	0.307910	NO	692
10297	APC2	Unlabeled	0.326111	Positive	0.942741	0.307438	NO	1489
1288	COL4A6	Unlabeled	0.319952	Positive	0.959836	0.307101	NO	618
7143	TNR	Unlabeled	0.334278	Positive	0.913402	0.305330	NO	1082
57144	PAK5	Unlabeled	0.322859	Positive	0.941114	0.303847	NO	217
9037	SEMA5A	Positive	0.938270	Unlabeled	0.323753	0.303768	NO	634
1302	COL11A2	Unlabeled	0.321594	Positive	0.942693	0.303165	NO	1723
5582	PRKCG	Unlabeled	0.325858	Positive	0.927128	0.302112	NO	983
8516	ITGA8	Unlabeled	0.327001	Positive	0.922272	0.301584	NO	331
2131	EXT1	Positive	0.903253	Unlabeled	0.333526	0.301258	NO	436
4099	MAG	Unlabeled	0.325354	Positive	0.922841	0.300250	NO	1103
5155	PDGFB	Unlabeled	0.318950	Positive	0.933342	0.297689	NO	1746
23533	PIK3R5	Unlabeled	0.315861	Positive	0.942439	0.297680	NO	871
2263	FGFR2	Unlabeled	0.311082	Positive	0.954400	0.296896	NO	1384
4862	NPAS2	Positive	0.937625	Unlabeled	0.314941	0.295297	NO	1217
9080	CLDN9	Unlabeled	0.318621	Positive	0.926048	0.295058	NO	663
8395	PIP5K1B	Unlabeled	0.314507	Positive	0.936426	0.294512	NO	480
8515	ITGA10	Unlabeled	0.311001	Positive	0.938918	0.292004	NO	332
23308	ICOSLG	Unlabeled	0.309689	Positive	0.940832	0.291365	NO	1129
5133	PDCD1	Unlabeled	0.308981	Positive	0.938633	0.290020	NO	366
3645	INSRR	Unlabeled	0.317194	Positive	0.914182	0.289973	NO	384
8828	NRP2	Positive	0.947582	Unlabeled	0.305676	0.289653	NO	1426
3897	L1CAM	Unlabeled	0.304448	Positive	0.949459	0.289061	NO	776
3111	HLA-DOA	Unlabeled	0.313855	Positive	0.917867	0.288077	NO	1743
3996	LLGL1	Unlabeled	0.303860	Positive	0.945712	0.287364	NO	545
5156	PDGFRA	Unlabeled	0.300699	Positive	0.951347	0.286069	NO	1335
4323	MMP14	Unlabeled	0.293068	Positive	0.971162	0.284617	NO	1124
1000	CDH2	Unlabeled	0.295362	Positive	0.963431	0.284561	NO	1002
348	APOE	Positive	0.915845	Unlabeled	0.310569	0.284433	NO	392
5818	NECTIN1	Unlabeled	0.309024	Positive	0.919383	0.284111	NO	2610
1286	COL4A4	Unlabeled	0.299927	Positive	0.946773	0.283963	NO	338
4342	MOS	Unlabeled	0.308353	Positive	0.916246	0.282528	NO	233
6714	SRC	Unlabeled	0.294687	Positive	0.956562	0.281886	NO	613
1956	EGFR	Unlabeled	0.294826	Positive	0.954763	0.281489	NO	2254
3778	KCNMA1	Positive	0.952503	Unlabeled	0.295351	0.281323	NO	1272
5609	MAP2K7	Unlabeled	0.299919	Positive	0.937863	0.281283	NO	722
3481	IGF2	Positive	0.934760	Unlabeled	0.299951	0.280382	NO	900
3910	LAMA4	Unlabeled	0.293349	Positive	0.955488	0.280292	NO	1403
9074	CLDN6	Unlabeled	0.301281	Positive	0.929800	0.280131	NO	324
367	AR	Positive	0.952551	Unlabeled	0.293220	0.279307	NO	656
6616	SNAP25	Positive	0.975210	Unlabeled	0.285735	0.278652	NO	648
1013	CDH15	Unlabeled	0.297194	Positive	0.937144	0.278513	NO	635
2065	ERBB3	Unlabeled	0.293114	Positive	0.950127	0.278495	NO	1509
3674	ITGA2B	Unlabeled	0.296662	Positive	0.935825	0.277624	NO	380
6383	SDC2	Positive	0.905568	Unlabeled	0.306069	0.277166	NO	455
4582	MUC1	Positive	0.928198	Unlabeled	0.298431	0.277003	NO	474
6196	RPS6KA2	Positive	0.930978	Unlabeled	0.297517	0.276981	NO	1305
9863	MAGI2	Unlabeled	0.298301	Positive	0.928037	0.276834	NO	481
4137	MAPT	Positive	0.974552	Unlabeled	0.283665	0.276446	NO	819
7035	TFPI	Positive	0.901662	Unlabeled	0.306119	0.276016	NO	741
83660	TLN2	Unlabeled	0.289931	Positive	0.951806	0.275958	NO	238
5063	PAK3	Unlabeled	0.303687	Positive	0.908383	0.275864	NO	114
2697	GJA1	Positive	0.889052	Unlabeled	0.309907	0.275524	NO	224
1641	DCX	Positive	0.989281	Unlabeled	0.278229	0.275247	NO	544
1435	CSF1	Unlabeled	0.283830	Positive	0.968193	0.274802	NO	789
4685	NCAM2	Unlabeled	0.297105	Positive	0.924100	0.274555	NO	107
3696	ITGB8	Unlabeled	0.286565	Positive	0.955698	0.273870	NO	646
947	CD34	Unlabeled	0.289360	Positive	0.941983	0.272572	NO	334
4626	MYH8	Unlabeled	0.302909	Positive	0.897578	0.271885	NO	289
2562	GABRB3	Positive	0.966107	Unlabeled	0.281011	0.271487	NO	334
10418	SPON1	Positive	0.927073	Unlabeled	0.292631	0.271291	NO	397
79784	MYH14	Unlabeled	0.287316	Positive	0.941653	0.270552	NO	966
6505	SLC1A1	Positive	0.942593	Unlabeled	0.286778	0.270315	NO	582
7436	VLDLR	Positive	0.930314	Unlabeled	0.290097	0.269881	NO	489
9568	GABBR2	Positive	0.963109	Unlabeled	0.280208	0.269871	NO	1179
3984	LIMK1	Unlabeled	0.282329	Positive	0.953735	0.269267	NO	540
3953	LEPR	Positive	0.924354	Unlabeled	0.291252	0.269220	NO	675
208	AKT2	Unlabeled	0.287059	Positive	0.937244	0.269045	NO	1016
375790	AGRN	Positive	0.912918	Unlabeled	0.293202	0.267670	NO	1426
2036	EPB41L1	Unlabeled	0.284553	Positive	0.939781	0.267418	NO	463
7039	TGFA	Unlabeled	0.280679	Positive	0.952712	0.267406	NO	819
3680	ITGA9	Unlabeled	0.289690	Positive	0.922573	0.267260	NO	206
5916	RARG	Positive	0.938700	Unlabeled	0.284499	0.267059	NO	714
23362	PSD3	Positive	0.920606	Unlabeled	0.289947	0.266927	NO	1207
2245	FGD1	Unlabeled	0.280115	Positive	0.952753	0.266881	NO	289
22989	MYH15	Unlabeled	0.289065	Positive	0.921587	0.266399	NO	193
40	ASIC2	Positive	0.997656	Unlabeled	0.266932	0.266306	NO	359
4915	NTRK2	Positive	0.959461	Unlabeled	0.277096	0.265863	NO	1163
2903	GRIN2A	Positive	0.970928	Unlabeled	0.273291	0.265346	NO	932
89	ACTN3	Unlabeled	0.286391	Positive	0.925945	0.265183	NO	207
2571	GAD1	Positive	0.966248	Unlabeled	0.274027	0.264778	NO	377
5080	PAX6	Positive	0.958053	Unlabeled	0.276287	0.264697	NO	430
2173	FABP7	Positive	0.972215	Unlabeled	0.272078	0.264518	NO	440
1760	DMPK	Positive	0.930325	Unlabeled	0.282236	0.262571	NO	515
6000	RGS7	Positive	0.958962	Unlabeled	0.273721	0.262488	NO	427
5578	PRKCA	Unlabeled	0.272481	Positive	0.961981	0.262122	NO	716
93408	MYL10	Unlabeled	0.282283	Positive	0.927730	0.261882	NO	302
7410	VAV2	Unlabeled	0.273343	Positive	0.957536	0.261735	NO	416
4313	MMP2	Unlabeled	0.263727	Positive	0.990843	0.261312	NO	709
7425	VGF	Positive	0.958145	Unlabeled	0.272713	0.261298	NO	517
1804	DPP6	Positive	0.964217	Unlabeled	0.270930	0.261236	NO	854
4852	NPY	Positive	0.967187	Unlabeled	0.270092	0.261229	NO	560
627	BDNF	Positive	0.936321	Unlabeled	0.278795	0.261041	NO	200
3782	KCNN3	Positive	0.976474	Unlabeled	0.267115	0.260831	NO	392
7148	TNXB	Unlabeled	0.280791	Positive	0.928047	0.260587	NO	1371
5101	PCDH9	Positive	0.945342	Unlabeled	0.275054	0.260020	NO	585
6535	SLC6A8	Positive	0.925082	Unlabeled	0.281024	0.259971	NO	952
5296	PIK3R2	Unlabeled	0.277378	Positive	0.937071	0.259923	NO	877
1545	CYP1B1	Positive	0.895809	Unlabeled	0.290121	0.259893	NO	340
