#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
4629	MYH11	Positive	1.000000	Positive	1.000000	1.000000	NO	510
4627	MYH9	Positive	1.000000	Positive	1.000000	1.000000	NO	390
3984	LIMK1	Positive	1.000000	Positive	1.000000	1.000000	NO	540
929	CD14	Positive	1.000000	Positive	1.000000	1.000000	NO	126
1292	COL6A2	Positive	1.000000	Positive	1.000000	1.000000	NO	1092
1128	CHRM1	Positive	1.000000	Positive	1.000000	1.000000	NO	8
5649	RELN	Positive	1.000000	Positive	1.000000	1.000000	NO	170
387	RHOA	Positive	1.000000	Positive	1.000000	1.000000	NO	727
1398	CRK	Positive	1.000000	Positive	1.000000	1.000000	NO	330
3115	HLA-DPB1	Positive	1.000000	Positive	1.000000	1.000000	NO	71
7122	CLDN5	Positive	1.000000	Positive	1.000000	1.000000	NO	36
3084	NRG1	Positive	1.000000	Positive	1.000000	1.000000	NO	996
23191	CYFIP1	Positive	1.000000	Positive	1.000000	1.000000	NO	646
3108	HLA-DMA	Positive	1.000000	Positive	1.000000	1.000000	NO	171
3107	HLA-C	Positive	1.000000	Positive	1.000000	1.000000	NO	530
3109	HLA-DMB	Positive	1.000000	Positive	1.000000	1.000000	NO	86
5062	PAK2	Positive	1.000000	Positive	1.000000	1.000000	NO	1376
3119	HLA-DQB1	Positive	1.000000	Positive	1.000000	1.000000	NO	182
3105	HLA-A	Positive	1.000000	Positive	1.000000	1.000000	NO	494
1803	DPP4	Positive	1.000000	Positive	1.000000	1.000000	NO	33
26047	CNTNAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	726
85464	SSH2	Positive	1.000000	Positive	1.000000	1.000000	NO	168
3117	HLA-DQA1	Positive	1.000000	Positive	1.000000	1.000000	NO	133
22871	NLGN1	Positive	1.000000	Positive	1.000000	1.000000	NO	120
10718	NRG3	Positive	1.000000	Positive	1.000000	1.000000	NO	8
1496	CTNNA2	Positive	1.000000	Positive	1.000000	1.000000	NO	23
5155	PDGFB	Positive	1.000000	Positive	1.000000	1.000000	NO	1746
5792	PTPRF	Positive	1.000000	Positive	1.000000	1.000000	NO	552
5595	MAPK3	Positive	1.000000	Positive	1.000000	1.000000	NO	293
324	APC	Positive	1.000000	Positive	1.000000	1.000000	NO	1123
3123	HLA-DRB1	Positive	1.000000	Positive	1.000000	1.000000	NO	92
7422	VEGFA	Positive	1.000000	Positive	1.000000	1.000000	NO	824
3122	HLA-DRA	Positive	1.000000	Positive	1.000000	1.000000	NO	178
7082	TJP1	Positive	1.000000	Positive	1.000000	1.000000	NO	846
2260	FGFR1	Positive	1.000000	Positive	1.000000	1.000000	NO	1659
1132	CHRM4	Positive	1.000000	Positive	1.000000	1.000000	NO	27
29119	CTNNA3	Positive	1.000000	Positive	1.000000	1.000000	NO	214
1460	CSNK2B	Positive	1.000000	Positive	1.000000	1.000000	NO	926
90952	ESAM	Positive	1.000000	Positive	1.000000	1.000000	NO	48
4684	NCAM1	Positive	1.000000	Positive	1.000000	1.000000	NO	1082
56924	PAK6	Positive	1.000000	Positive	1.000000	1.000000	NO	44
7148	TNXB	Positive	1.000000	Positive	1.000000	1.000000	NO	1371
5305	PIP4K2A	Positive	1.000000	Positive	1.000000	1.000000	NO	97
5521	PPP2R2B	Positive	1.000000	Positive	1.000000	1.000000	NO	788
9378	NRXN1	Positive	1.000000	Positive	1.000000	1.000000	NO	1155
4609	MYC	Positive	1.000000	Positive	1.000000	1.000000	NO	555
11117	EMILIN1	Positive	1.000000	Unlabeled	0.456347	0.456347	NO	113
10410	IFITM3	Positive	1.000000	Unlabeled	0.445293	0.445293	NO	386
7052	TGM2	Positive	1.000000	Unlabeled	0.444211	0.444211	NO	420
10371	SEMA3A	Positive	1.000000	Unlabeled	0.439198	0.439198	NO	173
1191	CLU	Positive	1.000000	Unlabeled	0.438893	0.438893	NO	549
9508	ADAMTS3	Positive	1.000000	Unlabeled	0.434499	0.434499	NO	113
199	AIF1	Positive	1.000000	Unlabeled	0.433352	0.433352	NO	223
4038	LRP4	Positive	1.000000	Unlabeled	0.425355	0.425355	NO	184
57521	RPTOR	Positive	1.000000	Unlabeled	0.424517	0.424517	NO	8
3127	HLA-DRB5	Unlabeled	0.423826	Positive	1.000000	0.423826	NO	93
5376	PMP22	Positive	1.000000	Unlabeled	0.423736	0.423736	NO	558
1601	DAB2	Positive	1.000000	Unlabeled	0.423546	0.423546	NO	624
5063	PAK3	Unlabeled	0.422199	Positive	1.000000	0.422199	NO	114
1958	EGR1	Positive	1.000000	Unlabeled	0.420310	0.420310	NO	317
1012	CDH13	Positive	1.000000	Unlabeled	0.419870	0.419870	NO	37
5793	PTPRG	Positive	1.000000	Unlabeled	0.417224	0.417224	NO	325
2869	GRK5	Positive	1.000000	Unlabeled	0.412851	0.412851	NO	546
5743	PTGS2	Positive	1.000000	Unlabeled	0.411531	0.411531	NO	202
23208	SYT11	Positive	1.000000	Unlabeled	0.411015	0.411015	NO	273
7127	TNFAIP2	Positive	1.000000	Unlabeled	0.409716	0.409716	NO	479
2824	GPM6B	Positive	1.000000	Unlabeled	0.408190	0.408190	NO	565
55568	GALNT10	Positive	1.000000	Unlabeled	0.402500	0.402500	NO	322
4035	LRP1	Positive	1.000000	Unlabeled	0.401567	0.401567	NO	877
3280	HES1	Positive	1.000000	Unlabeled	0.399187	0.399187	NO	147
6515	SLC2A3	Positive	1.000000	Unlabeled	0.398840	0.398840	NO	317
2823	GPM6A	Positive	1.000000	Unlabeled	0.397965	0.397965	NO	256
23166	STAB1	Positive	1.000000	Unlabeled	0.397058	0.397058	NO	447
6892	TAPBP	Positive	1.000000	Unlabeled	0.394012	0.394012	NO	782
894	CCND2	Positive	1.000000	Unlabeled	0.392175	0.392175	NO	474
9638	FEZ1	Positive	1.000000	Unlabeled	0.392097	0.392097	NO	769
3113	HLA-DPA1	Unlabeled	0.390773	Positive	1.000000	0.390773	NO	203
23286	WWC1	Positive	1.000000	Unlabeled	0.390608	0.390608	NO	417
8910	SGCE	Positive	1.000000	Unlabeled	0.390557	0.390557	NO	227
5698	PSMB9	Positive	1.000000	Unlabeled	0.389431	0.389431	NO	446
5587	PRKD1	Positive	1.000000	Unlabeled	0.388362	0.388362	NO	785
152330	CNTN4	Positive	1.000000	Unlabeled	0.388345	0.388345	NO	18
1116	CHI3L1	Positive	1.000000	Unlabeled	0.386804	0.386804	NO	32
19	ABCA1	Positive	1.000000	Unlabeled	0.386167	0.386167	NO	621
5101	PCDH9	Positive	1.000000	Unlabeled	0.384745	0.384745	NO	585
2562	GABRB3	Positive	1.000000	Unlabeled	0.384443	0.384443	NO	334
53827	FXYD5	Positive	1.000000	Unlabeled	0.384257	0.384257	NO	747
1501	CTNND2	Positive	1.000000	Unlabeled	0.383422	0.383422	NO	638
90993	CREB3L1	Positive	1.000000	Unlabeled	0.382914	0.382914	NO	290
7010	TEK	Positive	1.000000	Unlabeled	0.380283	0.380283	NO	156
1028	CDKN1C	Positive	1.000000	Unlabeled	0.379132	0.379132	NO	794
3135	HLA-G	Unlabeled	0.378449	Positive	1.000000	0.378449	NO	382
6263	RYR3	Positive	1.000000	Unlabeled	0.377847	0.377847	NO	90
83700	JAM3	Unlabeled	0.377807	Positive	1.000000	0.377807	NO	119
5579	PRKCB	Unlabeled	0.376488	Positive	1.000000	0.376488	NO	134
6804	STX1A	Positive	1.000000	Unlabeled	0.376015	0.376015	NO	219
6446	SGK1	Positive	1.000000	Unlabeled	0.374131	0.374131	NO	196
23396	PIP5K1C	Unlabeled	0.373207	Positive	1.000000	0.373207	NO	640
4784	NFIX	Positive	1.000000	Unlabeled	0.372801	0.372801	NO	311
7094	TLN1	Unlabeled	0.371986	Positive	1.000000	0.371986	NO	373
152007	GLIPR2	Positive	1.000000	Unlabeled	0.371628	0.371628	NO	559
780	DDR1	Positive	1.000000	Unlabeled	0.371549	0.371549	NO	1665
63940	GPSM3	Positive	1.000000	Unlabeled	0.370607	0.370607	NO	161
1740	DLG2	Positive	1.000000	Unlabeled	0.370085	0.370085	NO	129
57188	ADAMTSL3	Positive	1.000000	Unlabeled	0.369632	0.369632	NO	637
3790	KCNS3	Positive	1.000000	Unlabeled	0.369278	0.369278	NO	28
9892	SNAP91	Positive	1.000000	Unlabeled	0.368926	0.368926	NO	53
2316	FLNA	Unlabeled	0.368353	Positive	1.000000	0.368353	YES	933
5414	SEPT4	Positive	1.000000	Unlabeled	0.368027	0.368027	NO	339
3134	HLA-F	Unlabeled	0.367901	Positive	1.000000	0.367901	NO	448
9586	CREB5	Positive	1.000000	Unlabeled	0.366474	0.366474	NO	88
3125	HLA-DRB3	Unlabeled	0.366194	Positive	1.000000	0.366194	NO	110
26470	SEZ6L2	Positive	1.000000	Unlabeled	0.366050	0.366050	NO	529
23345	SYNE1	Positive	1.000000	Unlabeled	0.365800	0.365800	NO	490
23236	PLCB1	Positive	1.000000	Unlabeled	0.364155	0.364155	NO	959
10093	ARPC4	Unlabeled	0.364141	Positive	1.000000	0.364141	NO	405
3106	HLA-B	Unlabeled	0.363599	Positive	1.000000	0.363599	NO	672
84166	NLRC5	Positive	1.000000	Unlabeled	0.363316	0.363316	NO	49
23043	TNIK	Positive	1.000000	Unlabeled	0.363173	0.363173	NO	280
23245	ASTN2	Positive	1.000000	Unlabeled	0.362900	0.362900	NO	138
5518	PPP2R1A	Unlabeled	0.362221	Positive	1.000000	0.362221	NO	791
10398	MYL9	Unlabeled	0.362138	Positive	1.000000	0.362138	NO	279
2170	FABP3	Positive	1.000000	Unlabeled	0.362012	0.362012	NO	243
