#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
57502	NLGN4X	Positive	0.885728	Positive	0.933952	0.827227	NO	4
1950	EGF	Positive	0.816238	Positive	0.957651	0.781671	NO	9
1301	COL11A1	Positive	0.757627	Positive	0.844881	0.640105	NO	128
5294	PIK3CG	Positive	0.754067	Positive	0.847034	0.638721	NO	16
3791	KDR	Positive	0.747693	Positive	0.853289	0.637999	NO	83
5649	RELN	Positive	0.774660	Positive	0.811600	0.628713	NO	170
22871	NLGN1	Positive	0.767362	Positive	0.805546	0.618145	NO	120
9378	NRXN1	Positive	0.770729	Positive	0.790483	0.609248	NO	1155
54413	NLGN3	Positive	0.768804	Positive	0.792095	0.608966	NO	284
2321	FLT1	Positive	0.755092	Positive	0.803923	0.607036	NO	455
57644	MYH7B	Unlabeled	0.645542	Positive	0.937214	0.605010	NO	3
3123	HLA-DRB1	Positive	0.699922	Positive	0.864360	0.604985	NO	92
3690	ITGB3	Positive	0.750677	Positive	0.798822	0.599658	NO	603
22798	LAMB4	Positive	0.758896	Positive	0.786811	0.597107	NO	85
22854	NTNG1	Positive	0.765411	Positive	0.779339	0.596515	NO	1091
26047	CNTNAP2	Positive	0.755186	Positive	0.789330	0.596091	NO	726
3084	NRG1	Positive	0.749531	Positive	0.793688	0.594894	NO	996
2066	ERBB4	Positive	0.756682	Positive	0.786024	0.594770	NO	1449
816	CAMK2B	Positive	0.756436	Positive	0.786068	0.594609	NO	2850
3479	IGF1	Positive	0.734958	Positive	0.808624	0.594304	NO	376
4897	NRCAM	Positive	0.745702	Positive	0.795598	0.593279	NO	864
3082	HGF	Positive	0.734498	Positive	0.800408	0.587898	NO	471
9379	NRXN2	Positive	0.736323	Positive	0.796965	0.586824	NO	791
29119	CTNNA3	Positive	0.753033	Positive	0.778137	0.585963	NO	214
5175	PECAM1	Positive	0.701130	Positive	0.831132	0.582731	NO	173
1133	CHRM5	Positive	0.744911	Positive	0.776515	0.578435	NO	272
5579	PRKCB	Positive	0.710866	Positive	0.808581	0.574793	NO	134
596	BCL2	Positive	0.721410	Positive	0.786698	0.567532	NO	723
23705	CADM1	Positive	0.718530	Positive	0.788725	0.566723	NO	625
4233	MET	Positive	0.714164	Positive	0.792643	0.566077	NO	803
10458	BAIAP2	Positive	0.716127	Positive	0.785897	0.562803	NO	1510
3912	LAMB1	Positive	0.695219	Positive	0.792553	0.550998	NO	611
7040	TGFB1	Positive	0.701315	Positive	0.779087	0.546385	NO	1041
5595	MAPK3	Positive	0.701776	Positive	0.772014	0.541781	NO	293
440097	DBX2	Unlabeled	0.717237	Unlabeled	0.754776	0.541354	NO	2
3105	HLA-A	Positive	0.686357	Positive	0.786836	0.540050	NO	494
3106	HLA-B	Positive	0.684009	Positive	0.780461	0.533843	NO	672
7422	VEGFA	Positive	0.690162	Positive	0.767385	0.529620	NO	824
4478	MSN	Positive	0.672763	Positive	0.784698	0.527916	NO	607
3676	ITGA4	Positive	0.689673	Positive	0.750648	0.517702	NO	58
3266	ERAS	Unlabeled	0.677529	Unlabeled	0.761609	0.516012	NO	2
5605	MAP2K2	Positive	0.680827	Positive	0.756336	0.514934	NO	1051
207	AKT1	Positive	0.677490	Positive	0.750419	0.508401	NO	799
8573	CASK	Positive	0.681471	Positive	0.740004	0.504291	NO	927
115677	NOSTRIN	Positive	0.872733	Unlabeled	0.573813	0.500786	NO	2
