#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
5294	PIK3CG	Positive	1.000000	Positive	1.000000	1.000000	NO	16
2321	FLT1	Positive	1.000000	Positive	1.000000	1.000000	NO	455
1133	CHRM5	Positive	1.000000	Positive	1.000000	1.000000	NO	272
9378	NRXN1	Positive	1.000000	Positive	1.000000	1.000000	NO	1155
3479	IGF1	Positive	1.000000	Positive	1.000000	1.000000	NO	376
5728	PTEN	Positive	1.000000	Positive	1.000000	1.000000	NO	945
4478	MSN	Positive	1.000000	Positive	1.000000	1.000000	NO	607
5295	PIK3R1	Positive	1.000000	Positive	1.000000	1.000000	NO	746
10458	BAIAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	1510
5604	MAP2K1	Positive	1.000000	Positive	1.000000	1.000000	NO	1090
29119	CTNNA3	Positive	1.000000	Positive	1.000000	1.000000	NO	214
596	BCL2	Positive	1.000000	Positive	1.000000	1.000000	NO	723
23705	CADM1	Positive	1.000000	Positive	1.000000	1.000000	NO	625
5595	MAPK3	Positive	1.000000	Positive	1.000000	1.000000	NO	293
7422	VEGFA	Positive	1.000000	Positive	1.000000	1.000000	NO	824
22871	NLGN1	Positive	1.000000	Positive	1.000000	1.000000	NO	120
3676	ITGA4	Positive	1.000000	Positive	1.000000	1.000000	NO	58
3690	ITGB3	Positive	1.000000	Positive	1.000000	1.000000	NO	603
3791	KDR	Positive	1.000000	Positive	1.000000	1.000000	NO	83
54413	NLGN3	Positive	1.000000	Positive	1.000000	1.000000	NO	284
1301	COL11A1	Positive	1.000000	Positive	1.000000	1.000000	NO	128
4233	MET	Positive	1.000000	Positive	1.000000	1.000000	NO	803
3082	HGF	Positive	1.000000	Positive	1.000000	1.000000	NO	471
57502	NLGN4X	Positive	1.000000	Positive	1.000000	1.000000	NO	4
1950	EGF	Positive	1.000000	Positive	1.000000	1.000000	YES	9
207	AKT1	Positive	1.000000	Positive	1.000000	1.000000	NO	799
3105	HLA-A	Positive	1.000000	Positive	1.000000	1.000000	NO	494
3084	NRG1	Positive	1.000000	Positive	1.000000	1.000000	NO	996
5579	PRKCB	Positive	1.000000	Positive	1.000000	1.000000	NO	134
4897	NRCAM	Positive	1.000000	Positive	1.000000	1.000000	NO	864
