#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
3123	HLA-DRB1	Positive	0.961001	Positive	1.000000	0.961001	NO	92
929	CD14	Positive	0.955945	Positive	0.955656	0.913554	NO	126
3115	HLA-DPB1	Positive	0.953726	Positive	0.954588	0.910416	NO	71
3119	HLA-DQB1	Positive	0.978491	Positive	0.928072	0.908110	NO	182
3109	HLA-DMB	Positive	0.922250	Positive	0.976948	0.900991	NO	86
3107	HLA-C	Positive	0.957898	Positive	0.935252	0.895876	NO	530
3105	HLA-A	Positive	0.960353	Positive	0.930421	0.893533	NO	494
3117	HLA-DQA1	Positive	0.920190	Positive	0.965593	0.888529	NO	133
1292	COL6A2	Positive	0.956992	Positive	0.917354	0.877901	NO	1092
4627	MYH9	Positive	0.958483	Positive	0.912865	0.874965	NO	390
3108	HLA-DMA	Positive	0.937343	Positive	0.931392	0.873034	NO	171
1803	DPP4	Positive	0.944033	Positive	0.921456	0.869885	NO	33
3122	HLA-DRA	Positive	0.930116	Positive	0.931283	0.866201	NO	178
22871	NLGN1	Positive	0.958938	Positive	0.894621	0.857886	NO	120
7422	VEGFA	Positive	0.946516	Positive	0.902303	0.854044	NO	824
7082	TJP1	Positive	0.941977	Positive	0.906479	0.853883	NO	846
2260	FGFR1	Positive	0.945883	Positive	0.901819	0.853016	NO	1659
5792	PTPRF	Positive	0.929926	Positive	0.915850	0.851673	NO	552
5595	MAPK3	Positive	0.955790	Positive	0.886093	0.846918	NO	293
5305	PIP4K2A	Positive	0.928756	Positive	0.906845	0.842238	NO	97
5649	RELN	Positive	0.952142	Positive	0.877030	0.835057	NO	170
4629	MYH11	Positive	0.933831	Positive	0.893964	0.834812	NO	510
1496	CTNNA2	Positive	0.910454	Positive	0.911767	0.830122	NO	23
56924	PAK6	Positive	0.925082	Positive	0.896404	0.829248	NO	44
3084	NRG1	Positive	0.913047	Positive	0.903711	0.825131	NO	996
85464	SSH2	Positive	0.947473	Positive	0.869201	0.823545	NO	168
1398	CRK	Positive	0.925559	Positive	0.884870	0.818999	NO	330
3984	LIMK1	Positive	0.933783	Positive	0.876617	0.818570	NO	540
7122	CLDN5	Positive	0.926486	Positive	0.882970	0.818060	NO	36
387	RHOA	Positive	0.938059	Positive	0.865565	0.811952	NO	727
26047	CNTNAP2	Positive	0.923154	Positive	0.878740	0.811212	NO	726
324	APC	Positive	0.929888	Positive	0.870374	0.809351	NO	1123
1460	CSNK2B	Positive	0.935815	Positive	0.864670	0.809172	NO	926
23191	CYFIP1	Positive	0.929138	Positive	0.870324	0.808651	NO	646
5521	PPP2R2B	Positive	0.907356	Positive	0.888883	0.806534	NO	788
90952	ESAM	Positive	0.915300	Positive	0.880028	0.805490	NO	48
4609	MYC	Positive	0.944778	Positive	0.852082	0.805028	NO	555
5155	PDGFB	Positive	0.895619	Positive	0.892639	0.799465	NO	1746
4684	NCAM1	Positive	0.915960	Positive	0.871289	0.798066	NO	1082
5062	PAK2	Positive	0.921948	Positive	0.857321	0.790406	NO	1376
9378	NRXN1	Positive	0.916102	Positive	0.861580	0.789295	NO	1155
1128	CHRM1	Positive	0.917161	Positive	0.850029	0.779613	NO	8
29119	CTNNA3	Positive	0.897267	Positive	0.868362	0.779152	NO	214
7148	TNXB	Positive	0.897172	Positive	0.855793	0.767793	NO	1371
10718	NRG3	Positive	0.889796	Positive	0.857193	0.762728	NO	8
1132	CHRM4	Positive	0.872567	Positive	0.859560	0.750024	NO	27
3127	HLA-DRB5	Unlabeled	0.456492	Positive	0.990190	0.452014	NO	93
10410	IFITM3	Positive	0.949957	Unlabeled	0.466492	0.443148	NO	386
10371	SEMA3A	Positive	0.947744	Unlabeled	0.464165	0.439909	NO	173
11117	EMILIN1	Positive	0.923655	Unlabeled	0.475244	0.438962	NO	113
1191	CLU	Positive	0.942135	Unlabeled	0.463252	0.436446	NO	549
7052	TGM2	Positive	0.919051	Unlabeled	0.470763	0.432655	NO	420
1601	DAB2	Positive	0.950377	Unlabeled	0.453478	0.430976	NO	624
5376	PMP22	Positive	0.946374	Unlabeled	0.453492	0.429173	NO	558
4038	LRP4	Positive	0.955286	Unlabeled	0.448373	0.428325	NO	184
9508	ADAMTS3	Positive	0.930072	Unlabeled	0.451524	0.419950	NO	113
5793	PTPRG	Positive	0.942306	Unlabeled	0.444348	0.418712	NO	325
3113	HLA-DPA1	Unlabeled	0.437919	Positive	0.953802	0.417688	NO	203
23208	SYT11	Positive	0.948185	Unlabeled	0.439206	0.416448	NO	273
1958	EGR1	Positive	0.935570	Unlabeled	0.444781	0.416124	NO	317
7127	TNFAIP2	Positive	0.942942	Unlabeled	0.439655	0.414569	NO	479
2869	GRK5	Positive	0.930744	Unlabeled	0.442711	0.412050	NO	546
2824	GPM6B	Positive	0.933482	Unlabeled	0.439618	0.410375	NO	565
2823	GPM6A	Positive	0.960987	Unlabeled	0.424454	0.407895	NO	256
4035	LRP1	Positive	0.929434	Unlabeled	0.438654	0.407700	NO	877
6892	TAPBP	Positive	0.945123	Unlabeled	0.429738	0.406156	NO	782
5743	PTGS2	Positive	0.929138	Unlabeled	0.436581	0.405644	NO	202
9638	FEZ1	Positive	0.944694	Unlabeled	0.428626	0.404920	NO	769
894	CCND2	Positive	0.951579	Unlabeled	0.425084	0.404501	NO	474
199	AIF1	Positive	0.896112	Unlabeled	0.451009	0.404155	NO	223
5698	PSMB9	Positive	0.955071	Unlabeled	0.422735	0.403742	NO	446
55568	GALNT10	Positive	0.930127	Unlabeled	0.434028	0.403701	NO	322
2562	GABRB3	Positive	0.962654	Unlabeled	0.418726	0.403089	NO	334
10398	MYL9	Unlabeled	0.423597	Positive	0.949205	0.402081	NO	279
6515	SLC2A3	Positive	0.931635	Unlabeled	0.429676	0.400301	NO	317
5101	PCDH9	Positive	0.954052	Unlabeled	0.419157	0.399898	NO	585
8910	SGCE	Positive	0.937710	Unlabeled	0.425582	0.399073	NO	227
3135	HLA-G	Unlabeled	0.440448	Positive	0.905512	0.398831	NO	382
23286	WWC1	Positive	0.935808	Unlabeled	0.426188	0.398830	NO	417
3280	HES1	Positive	0.932773	Unlabeled	0.426837	0.398141	NO	147
6464	SHC1	Unlabeled	0.428601	Positive	0.928306	0.397873	NO	362
53827	FXYD5	Positive	0.939269	Unlabeled	0.421760	0.396146	NO	747
7094	TLN1	Unlabeled	0.437844	Positive	0.904113	0.395861	NO	373
7431	VIM	Unlabeled	0.422792	Positive	0.934327	0.395026	NO	627
83700	JAM3	Unlabeled	0.428113	Positive	0.920736	0.394179	NO	119
23166	STAB1	Positive	0.911592	Unlabeled	0.432286	0.394068	NO	447
5063	PAK3	Unlabeled	0.454070	Positive	0.867853	0.394066	NO	114
