#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
56924	PAK6	Positive	1.000000	Positive	1.000000	1.000000	NO	44
5792	PTPRF	Positive	1.000000	Positive	1.000000	1.000000	NO	552
26047	CNTNAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	726
23191	CYFIP1	Positive	1.000000	Positive	1.000000	1.000000	NO	646
85464	SSH2	Positive	1.000000	Positive	1.000000	1.000000	NO	168
3122	HLA-DRA	Positive	1.000000	Positive	1.000000	1.000000	NO	178
7122	CLDN5	Positive	1.000000	Positive	1.000000	1.000000	NO	36
5305	PIP4K2A	Positive	1.000000	Positive	1.000000	1.000000	NO	97
5595	MAPK3	Positive	1.000000	Positive	1.000000	1.000000	NO	293
4627	MYH9	Positive	1.000000	Positive	1.000000	1.000000	NO	390
324	APC	Positive	1.000000	Positive	1.000000	1.000000	NO	1123
5649	RELN	Positive	1.000000	Positive	1.000000	1.000000	NO	170
387	RHOA	Positive	1.000000	Positive	1.000000	1.000000	NO	727
3119	HLA-DQB1	Positive	1.000000	Positive	1.000000	1.000000	NO	182
2260	FGFR1	Positive	1.000000	Positive	1.000000	1.000000	NO	1659
7082	TJP1	Positive	1.000000	Positive	1.000000	1.000000	NO	846
3084	NRG1	Positive	1.000000	Positive	1.000000	1.000000	NO	996
5155	PDGFB	Positive	1.000000	Positive	1.000000	1.000000	NO	1746
1460	CSNK2B	Positive	1.000000	Positive	1.000000	1.000000	NO	926
5062	PAK2	Positive	1.000000	Positive	1.000000	1.000000	NO	1376
4684	NCAM1	Positive	1.000000	Positive	1.000000	1.000000	NO	1082
5521	PPP2R2B	Positive	1.000000	Positive	1.000000	1.000000	NO	788
4629	MYH11	Positive	1.000000	Positive	1.000000	1.000000	NO	510
1496	CTNNA2	Positive	1.000000	Positive	1.000000	1.000000	NO	23
3123	HLA-DRB1	Positive	1.000000	Positive	1.000000	1.000000	NO	92
22871	NLGN1	Positive	1.000000	Positive	1.000000	1.000000	NO	120
9378	NRXN1	Positive	1.000000	Positive	1.000000	1.000000	NO	1155
3108	HLA-DMA	Positive	1.000000	Positive	1.000000	1.000000	NO	171
