#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
4627	MYH9	Positive	0.965320	Positive	0.976338	0.942479	NO	390
3123	HLA-DRB1	Positive	0.957992	Positive	0.979311	0.938172	NO	92
2260	FGFR1	Positive	0.969709	Positive	0.957749	0.928738	NO	1659
3108	HLA-DMA	Positive	0.951407	Positive	0.967003	0.920014	NO	171
1292	COL6A2	Positive	0.958583	Positive	0.957992	0.918315	NO	1092
5792	PTPRF	Positive	0.963713	Positive	0.950785	0.916284	NO	552
3105	HLA-A	Positive	0.969645	Positive	0.943053	0.914427	NO	494
7082	TJP1	Positive	0.961729	Positive	0.950044	0.913685	NO	846
3107	HLA-C	Positive	0.959375	Positive	0.950861	0.912233	NO	530
26047	CNTNAP2	Positive	0.974035	Positive	0.933604	0.909363	NO	726
3119	HLA-DQB1	Positive	0.933881	Positive	0.965033	0.901226	NO	182
3115	HLA-DPB1	Positive	0.941511	Positive	0.955976	0.900062	NO	71
7422	VEGFA	Positive	0.961717	Positive	0.929095	0.893526	NO	824
387	RHOA	Positive	0.962839	Positive	0.927412	0.892948	NO	727
9378	NRXN1	Positive	0.961975	Positive	0.926671	0.891435	NO	1155
4684	NCAM1	Positive	0.948703	Positive	0.939488	0.891295	NO	1082
5062	PAK2	Positive	0.976523	Positive	0.906421	0.885141	NO	1376
3122	HLA-DRA	Positive	0.941674	Positive	0.939945	0.885122	NO	178
324	APC	Positive	0.968539	Positive	0.907688	0.879132	NO	1123
3984	LIMK1	Positive	0.947473	Positive	0.926540	0.877871	NO	540
1460	CSNK2B	Positive	0.984361	Positive	0.890567	0.876640	NO	926
3084	NRG1	Positive	0.940289	Positive	0.931275	0.875667	NO	996
23191	CYFIP1	Positive	0.960825	Positive	0.910084	0.874431	NO	646
1398	CRK	Positive	0.954908	Positive	0.913078	0.871905	NO	330
22871	NLGN1	Positive	0.950753	Positive	0.911633	0.866738	NO	120
5595	MAPK3	Positive	0.945212	Positive	0.912725	0.862719	NO	293
3117	HLA-DQA1	Positive	0.931842	Positive	0.924358	0.861355	NO	133
7148	TNXB	Positive	0.931960	Positive	0.917171	0.854766	NO	1371
4609	MYC	Positive	0.967488	Positive	0.883277	0.854561	NO	555
3109	HLA-DMB	Positive	0.926785	Positive	0.921979	0.854477	NO	86
4629	MYH11	Positive	0.928748	Positive	0.917432	0.852063	NO	510
5155	PDGFB	Positive	0.942752	Positive	0.903607	0.851877	NO	1746
5521	PPP2R2B	Positive	0.937747	Positive	0.905351	0.848991	NO	788
5649	RELN	Positive	0.935192	Positive	0.904704	0.846072	NO	170
929	CD14	Positive	0.916305	Positive	0.905010	0.829266	NO	126
5305	PIP4K2A	Positive	0.920692	Positive	0.888605	0.818131	NO	97
85464	SSH2	Positive	0.932834	Positive	0.864673	0.806596	NO	168
29119	CTNNA3	Positive	0.912549	Positive	0.861614	0.786265	NO	214
7122	CLDN5	Positive	0.886526	Positive	0.859728	0.762171	NO	36
1803	DPP4	Positive	0.863775	Positive	0.845854	0.730627	NO	33
56924	PAK6	Positive	0.878247	Positive	0.827019	0.726327	NO	44
90952	ESAM	Positive	0.857335	Positive	0.833592	0.714668	NO	48
1496	CTNNA2	Positive	0.862959	Positive	0.808498	0.697701	NO	23
1132	CHRM4	Positive	0.837136	Positive	0.808150	0.676531	NO	27
1128	CHRM1	Positive	0.832252	Positive	0.769276	0.640232	NO	8
10718	NRG3	Positive	0.811366	Positive	0.773931	0.627941	NO	8
10410	IFITM3	Positive	0.978912	Unlabeled	0.320940	0.314172	NO	386
7052	TGM2	Positive	0.935932	Unlabeled	0.330715	0.309527	NO	420
5376	PMP22	Positive	0.963380	Unlabeled	0.318081	0.306433	NO	558
1191	CLU	Positive	0.959309	Unlabeled	0.318449	0.305491	NO	549
1601	DAB2	Positive	0.953525	Unlabeled	0.317812	0.303042	NO	624
4035	LRP1	Positive	0.959596	Unlabeled	0.305751	0.293398	NO	877
6892	TAPBP	Positive	0.971020	Unlabeled	0.295071	0.286520	NO	782
2869	GRK5	Positive	0.948549	Unlabeled	0.301431	0.285922	NO	546
53827	FXYD5	Positive	0.983442	Unlabeled	0.290504	0.285694	NO	747
2824	GPM6B	Positive	0.969041	Unlabeled	0.294764	0.285638	NO	565
1501	CTNND2	Positive	0.978796	Unlabeled	0.285849	0.279787	NO	638
2316	FLNA	Unlabeled	0.289670	Positive	0.961527	0.278526	NO	933
894	CCND2	Positive	0.956384	Unlabeled	0.290977	0.278286	NO	474
5587	PRKD1	Positive	0.941884	Unlabeled	0.293405	0.276353	NO	785
