#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
3123	HLA-DRB1	Positive	0.995307	Positive	0.978783	0.974190	NO	92
3109	HLA-DMB	Positive	0.991549	Positive	0.979655	0.971375	NO	86
3115	HLA-DPB1	Positive	0.996220	Positive	0.971786	0.968113	NO	71
3122	HLA-DRA	Positive	0.980482	Positive	0.960466	0.941720	NO	178
3108	HLA-DMA	Positive	0.984135	Positive	0.954523	0.939380	NO	171
3119	HLA-DQB1	Positive	0.960970	Positive	0.964695	0.927043	NO	182
22871	NLGN1	Positive	0.990772	Positive	0.921489	0.912985	NO	120
3117	HLA-DQA1	Positive	0.954041	Positive	0.954482	0.910615	NO	133
4627	MYH9	Positive	0.972681	Positive	0.931479	0.906032	NO	390
3105	HLA-A	Positive	0.975624	Positive	0.922626	0.900136	NO	494
1292	COL6A2	Positive	0.958881	Positive	0.935288	0.896830	NO	1092
929	CD14	Positive	0.946649	Positive	0.944288	0.893909	NO	126
5792	PTPRF	Positive	0.955811	Positive	0.929892	0.888801	NO	552
7122	CLDN5	Positive	0.934532	Positive	0.944586	0.882745	NO	36
3107	HLA-C	Positive	0.945651	Positive	0.929064	0.878570	NO	530
7082	TJP1	Positive	0.957891	Positive	0.910647	0.872301	NO	846
5305	PIP4K2A	Positive	0.965696	Positive	0.899594	0.868735	NO	97
26047	CNTNAP2	Positive	0.955342	Positive	0.903751	0.863391	NO	726
5595	MAPK3	Positive	0.956899	Positive	0.899585	0.860812	NO	293
2260	FGFR1	Positive	0.939071	Positive	0.913860	0.858180	NO	1659
1460	CSNK2B	Positive	0.981341	Positive	0.868651	0.852443	NO	926
4684	NCAM1	Positive	0.941219	Positive	0.904017	0.850878	NO	1082
7422	VEGFA	Positive	0.935576	Positive	0.909319	0.850737	NO	824
4629	MYH11	Positive	0.924139	Positive	0.915314	0.845877	NO	510
3084	NRG1	Positive	0.935369	Positive	0.902246	0.843933	NO	996
1803	DPP4	Positive	0.927872	Positive	0.908105	0.842605	NO	33
56924	PAK6	Positive	0.944422	Positive	0.890280	0.840800	NO	44
324	APC	Positive	0.960035	Positive	0.874134	0.839199	NO	1123
3984	LIMK1	Positive	0.933881	Positive	0.896764	0.837471	NO	540
23191	CYFIP1	Positive	0.968297	Positive	0.863127	0.835763	NO	646
5649	RELN	Positive	0.936326	Positive	0.892214	0.835403	NO	170
85464	SSH2	Positive	0.961038	Positive	0.857418	0.824011	NO	168
4609	MYC	Positive	0.958763	Positive	0.858160	0.822772	NO	555
1398	CRK	Positive	0.930878	Positive	0.876549	0.815960	NO	330
90952	ESAM	Positive	0.907702	Positive	0.897393	0.814565	NO	48
1496	CTNNA2	Positive	0.947561	Positive	0.858214	0.813210	NO	23
387	RHOA	Positive	0.922408	Positive	0.877738	0.809633	NO	727
5062	PAK2	Positive	0.960005	Positive	0.841633	0.807972	NO	1376
9378	NRXN1	Positive	0.923974	Positive	0.873136	0.806756	NO	1155
7148	TNXB	Positive	0.916290	Positive	0.868037	0.795374	NO	1371
5521	PPP2R2B	Positive	0.908150	Positive	0.864127	0.784756	NO	788
