#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
9378	NRXN1	Positive	1.000000	Positive	0.949961	0.949961	NO	1155
4897	NRCAM	Positive	0.972018	Positive	0.962847	0.935905	NO	864
2066	ERBB4	Positive	0.978670	Positive	0.940338	0.920280	NO	1449
816	CAMK2B	Positive	0.975432	Positive	0.940318	0.917217	NO	2850
3084	NRG1	Positive	0.956080	Positive	0.956153	0.914159	NO	996
4233	MET	Positive	0.935369	Positive	0.973331	0.910423	NO	803
22854	NTNG1	Positive	0.977668	Positive	0.928332	0.907600	NO	1091
3690	ITGB3	Positive	0.936998	Positive	0.964949	0.904155	NO	603
26047	CNTNAP2	Positive	0.964308	Positive	0.936757	0.903322	NO	726
4478	MSN	Positive	0.909758	Positive	0.992143	0.902610	NO	607
9379	NRXN2	Positive	0.958208	Positive	0.940340	0.901041	NO	791
3082	HGF	Positive	0.942154	Positive	0.953234	0.898093	NO	471
2321	FLT1	Positive	0.944739	Positive	0.948310	0.895905	NO	455
3912	LAMB1	Positive	0.913876	Positive	0.977496	0.893310	NO	611
23705	CADM1	Positive	0.933400	Positive	0.953962	0.890429	NO	625
596	BCL2	Positive	0.939904	Positive	0.947007	0.890095	NO	723
3479	IGF1	Positive	0.940580	Positive	0.942527	0.886522	NO	376
7040	TGFB1	Positive	0.923013	Positive	0.959786	0.885895	NO	1041
3106	HLA-B	Positive	0.906525	Positive	0.973824	0.882796	NO	672
10458	BAIAP2	Positive	0.935402	Positive	0.943730	0.882768	NO	1510
5295	PIK3R1	Positive	0.921862	Positive	0.954586	0.879997	NO	746
207	AKT1	Positive	0.919089	Positive	0.956322	0.878945	NO	799
5747	PTK2	Positive	0.920924	Positive	0.950325	0.875177	NO	1320
7422	VEGFA	Positive	0.920698	Positive	0.949605	0.874299	NO	824
324	APC	Positive	0.929340	Positive	0.936352	0.870189	NO	1123
5604	MAP2K1	Positive	0.915325	Positive	0.945360	0.865311	NO	1090
5728	PTEN	Positive	0.919613	Positive	0.938204	0.862785	NO	945
8573	CASK	Positive	0.924339	Positive	0.930176	0.859798	NO	927
3105	HLA-A	Positive	0.900009	Positive	0.954163	0.858756	NO	494
5649	RELN	Positive	0.932447	Positive	0.919335	0.857231	NO	170
1133	CHRM5	Positive	0.944219	Positive	0.901418	0.851136	NO	272
5290	PIK3CA	Positive	0.918758	Positive	0.923488	0.848462	NO	1435
5605	MAP2K2	Positive	0.912331	Positive	0.927006	0.845736	NO	1051
54413	NLGN3	Positive	0.926162	Positive	0.911918	0.844584	NO	284
3791	KDR	Positive	0.899995	Positive	0.934138	0.840720	NO	83
5595	MAPK3	Positive	0.906075	Positive	0.924104	0.837308	NO	293
29119	CTNNA3	Positive	0.928122	Positive	0.901414	0.836622	NO	214
3265	HRAS	Positive	0.910224	Positive	0.913736	0.831705	NO	1232
5894	RAF1	Positive	0.905750	Positive	0.917298	0.830843	NO	324
3123	HLA-DRB1	Positive	0.876334	Positive	0.947663	0.830469	NO	92
22871	NLGN1	Positive	0.919573	Positive	0.903040	0.830412	NO	120
5175	PECAM1	Positive	0.882941	Positive	0.934085	0.824741	NO	173
1301	COL11A1	Positive	0.898937	Positive	0.915483	0.822961	NO	128
5579	PRKCB	Positive	0.892376	Positive	0.906215	0.808684	NO	134
1499	CTNNB1	Positive	0.884307	Positive	0.906530	0.801651	NO	100
22798	LAMB4	Positive	0.901962	Positive	0.885621	0.798796	NO	85
3676	ITGA4	Positive	0.870297	Positive	0.882291	0.767855	NO	58
1950	EGF	Positive	0.863999	Positive	0.870667	0.752256	NO	9
5294	PIK3CG	Positive	0.861696	Positive	0.869398	0.749157	NO	16
57502	NLGN4X	Positive	0.864065	Positive	0.865357	0.747725	NO	4
5923	RASGRF1	Unlabeled	0.188166	Positive	0.948724	0.178518	NO	1025
815	CAMK2A	Unlabeled	0.184120	Positive	0.943828	0.173777	NO	1081
9369	NRXN3	Unlabeled	0.178062	Positive	0.949643	0.169095	NO	815
5581	PRKCE	Unlabeled	0.178152	Positive	0.947909	0.168872	NO	1153
57863	CADM3	Unlabeled	0.177323	Positive	0.938925	0.166493	NO	1009
1285	COL4A3	Unlabeled	0.173473	Positive	0.948660	0.164567	NO	1648
6900	CNTN2	Unlabeled	0.176860	Positive	0.923711	0.163367	NO	692
1002	CDH4	Unlabeled	0.172244	Positive	0.941862	0.162230	NO	1003
6010	RHO	Unlabeled	0.174484	Positive	0.929392	0.162164	NO	1383
4684	NCAM1	Unlabeled	0.170426	Positive	0.949514	0.161822	NO	1082
50649	ARHGEF4	Unlabeled	0.167693	Positive	0.959852	0.160960	NO	1229
5054	SERPINE1	Positive	0.910006	Unlabeled	0.175701	0.159889	NO	593
5521	PPP2R2B	Unlabeled	0.169503	Positive	0.936672	0.158768	NO	788
5602	MAPK10	Unlabeled	0.169114	Positive	0.938479	0.158710	NO	785
