#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
7040	TGFB1	Positive	1.000000	Positive	1.000000	1.000000	NO	1041
3676	ITGA4	Positive	1.000000	Positive	1.000000	1.000000	NO	58
5290	PIK3CA	Positive	1.000000	Positive	1.000000	1.000000	NO	1435
3123	HLA-DRB1	Positive	1.000000	Positive	1.000000	1.000000	NO	92
5175	PECAM1	Positive	1.000000	Positive	1.000000	1.000000	NO	173
3106	HLA-B	Positive	1.000000	Positive	1.000000	1.000000	NO	672
207	AKT1	Positive	1.000000	Positive	1.000000	1.000000	NO	799
10458	BAIAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	1510
23705	CADM1	Positive	1.000000	Positive	1.000000	1.000000	NO	625
3105	HLA-A	Positive	1.000000	Positive	1.000000	1.000000	NO	494
2321	FLT1	Positive	1.000000	Positive	1.000000	1.000000	NO	455
5894	RAF1	Positive	1.000000	Positive	1.000000	1.000000	NO	324
26047	CNTNAP2	Positive	1.000000	Positive	1.000000	1.000000	NO	726
1499	CTNNB1	Positive	1.000000	Positive	1.000000	1.000000	NO	100
57502	NLGN4X	Positive	1.000000	Positive	1.000000	1.000000	NO	4
3479	IGF1	Positive	1.000000	Positive	1.000000	1.000000	NO	376
22798	LAMB4	Positive	1.000000	Positive	1.000000	1.000000	NO	85
5605	MAP2K2	Positive	1.000000	Positive	1.000000	1.000000	NO	1051
596	BCL2	Positive	1.000000	Positive	1.000000	1.000000	NO	723
9378	NRXN1	Positive	1.000000	Positive	1.000000	1.000000	NO	1155
5604	MAP2K1	Positive	1.000000	Positive	1.000000	1.000000	NO	1090
3791	KDR	Positive	1.000000	Positive	1.000000	1.000000	NO	83
5728	PTEN	Positive	1.000000	Positive	1.000000	1.000000	NO	945
324	APC	Positive	1.000000	Positive	1.000000	1.000000	NO	1123
22871	NLGN1	Positive	1.000000	Positive	1.000000	1.000000	NO	120
816	CAMK2B	Positive	1.000000	Positive	1.000000	1.000000	NO	2850
5579	PRKCB	Positive	1.000000	Positive	1.000000	1.000000	NO	134
5294	PIK3CG	Positive	1.000000	Positive	1.000000	1.000000	NO	16
3082	HGF	Positive	1.000000	Positive	1.000000	1.000000	NO	471
8573	CASK	Positive	1.000000	Positive	1.000000	1.000000	NO	927
22854	NTNG1	Positive	1.000000	Positive	1.000000	1.000000	NO	1091
29119	CTNNA3	Positive	1.000000	Positive	1.000000	1.000000	NO	214
1950	EGF	Positive	1.000000	Positive	1.000000	1.000000	YES	9
3084	NRG1	Positive	1.000000	Positive	1.000000	1.000000	NO	996
5649	RELN	Positive	1.000000	Positive	1.000000	1.000000	NO	170
4478	MSN	Positive	1.000000	Positive	1.000000	1.000000	NO	607
3912	LAMB1	Positive	1.000000	Positive	1.000000	1.000000	NO	611
4233	MET	Positive	1.000000	Positive	1.000000	1.000000	NO	803
5595	MAPK3	Positive	1.000000	Positive	1.000000	1.000000	NO	293
5295	PIK3R1	Positive	1.000000	Positive	1.000000	1.000000	NO	746
4897	NRCAM	Positive	1.000000	Positive	1.000000	1.000000	NO	864
1133	CHRM5	Positive	1.000000	Positive	1.000000	1.000000	NO	272
1301	COL11A1	Positive	1.000000	Positive	1.000000	1.000000	NO	128
2066	ERBB4	Positive	1.000000	Positive	1.000000	1.000000	NO	1449
54413	NLGN3	Positive	1.000000	Positive	1.000000	1.000000	NO	284
3265	HRAS	Positive	1.000000	Positive	1.000000	1.000000	NO	1232
3690	ITGB3	Positive	1.000000	Positive	1.000000	1.000000	NO	603
9379	NRXN2	Positive	1.000000	Positive	1.000000	1.000000	NO	791
7422	VEGFA	Positive	1.000000	Positive	1.000000	1.000000	NO	824
5747	PTK2	Positive	1.000000	Positive	1.000000	1.000000	NO	1320
3266	ERAS	Positive	0.971019	Positive	0.971019	0.942878	NO	2
440097	DBX2	Positive	0.969218	Positive	0.969218	0.939384	NO	2
55799	CACNA2D3	Positive	0.940617	Positive	0.940617	0.884760	NO	1
222008	VSTM2A	Positive	0.939676	Positive	0.939676	0.882991	NO	1
10178	TENM1	Positive	0.938696	Positive	0.938696	0.881150	NO	1
57644	MYH7B	Positive	0.831005	Positive	1.000000	0.831005	NO	3
8215	DVL1P1	Positive	0.850960	Positive	0.887036	0.754832	NO	3
1496	CTNNA2	Positive	0.716520	Positive	1.000000	0.716520	NO	23
57689	LRRC4C	Positive	0.701670	Positive	1.000000	0.701670	NO	9
115677	NOSTRIN	Positive	1.000000	Positive	0.689585	0.689585	NO	2
9073	CLDN8	Positive	0.663348	Positive	1.000000	0.663348	NO	5
3681	ITGAD	Positive	0.646434	Positive	1.000000	0.646434	NO	18
9963	SLC23A1	Positive	0.663244	Positive	0.970082	0.643401	NO	2
85358	SHANK3	Positive	1.000000	Positive	0.638868	0.638868	NO	64
8218	CLTCL1	Positive	1.000000	Positive	0.631867	0.631867	NO	10
1132	CHRM4	Positive	0.613947	Positive	1.000000	0.613947	NO	27
151531	UPP2	Positive	1.000000	Positive	0.613242	0.613242	NO	3
5063	PAK3	Positive	0.612472	Positive	1.000000	0.612472	NO	114
