#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
10718	NRG3	Positive	0.831793	Positive	0.878319	0.730580	NO	8
1128	CHRM1	Positive	0.856403	Positive	0.822649	0.704519	NO	8
3115	HLA-DPB1	Positive	0.805673	Positive	0.822478	0.662648	NO	71
3123	HLA-DRB1	Positive	0.756981	Positive	0.843998	0.638890	NO	92
3109	HLA-DMB	Positive	0.754664	Positive	0.812784	0.613379	NO	86
1496	CTNNA2	Positive	0.768873	Positive	0.779133	0.599054	NO	23
3122	HLA-DRA	Positive	0.737812	Positive	0.802805	0.592319	NO	178
3119	HLA-DQB1	Positive	0.735327	Positive	0.804760	0.591762	NO	182
3108	HLA-DMA	Positive	0.741698	Positive	0.796618	0.590850	NO	171
929	CD14	Positive	0.740969	Positive	0.796356	0.590075	NO	126
3117	HLA-DQA1	Positive	0.735689	Positive	0.801470	0.589633	NO	133
7122	CLDN5	Positive	0.746683	Positive	0.787559	0.588057	NO	36
1803	DPP4	Positive	0.750004	Positive	0.781759	0.586323	NO	33
90952	ESAM	Positive	0.740484	Positive	0.785796	0.581870	NO	48
56924	PAK6	Positive	0.764428	Positive	0.756058	0.577952	NO	44
22871	NLGN1	Positive	0.740027	Positive	0.770719	0.570353	NO	120
3107	HLA-C	Positive	0.746343	Positive	0.763422	0.569774	NO	530
3105	HLA-A	Positive	0.749507	Positive	0.758955	0.568842	NO	494
4627	MYH9	Positive	0.745188	Positive	0.760981	0.567073	NO	390
5305	PIP4K2A	Positive	0.740275	Positive	0.762851	0.564719	NO	97
5595	MAPK3	Positive	0.752344	Positive	0.743014	0.559002	NO	293
1292	COL6A2	Positive	0.730867	Positive	0.763951	0.558347	NO	1092
5792	PTPRF	Positive	0.731154	Positive	0.761479	0.556758	NO	552
57623	ZFAT	Unlabeled	0.716588	Unlabeled	0.765836	0.548789	NO	1
1066	CES1	Unlabeled	0.716588	Unlabeled	0.765836	0.548789	NO	1
4629	MYH11	Positive	0.716588	Positive	0.765836	0.548789	NO	510
2260	FGFR1	Positive	0.722151	Positive	0.757327	0.546905	NO	1659
7422	VEGFA	Positive	0.727638	Positive	0.748976	0.544983	NO	824
5649	RELN	Positive	0.728632	Positive	0.744839	0.542714	NO	170
9378	NRXN1	Positive	0.733444	Positive	0.738371	0.541554	NO	1155
7082	TJP1	Positive	0.722521	Positive	0.749357	0.541426	NO	846
4684	NCAM1	Positive	0.731047	Positive	0.735688	0.537822	NO	1082
